winner,fight_duration_lastrnd,fight_duration_lastrnd_time,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_1,decision_method_2,decision_method_3,decision_method_4,decision_method_5,decision_method_6,decision_method_7,decision_method_8,stance_x_1,stance_x_2,stance_x_3,stance_y_1,stance_y_2,stance_y_3,time_format_1,time_format_2,time_format_3,weight_class_1,weight_class_2,weight_class_3,weight_class_4,weight_class_5,weight_class_6,weight_class_7,weight_class_8,weight_class_9,weight_class_10,weight_class_11,weight_class_12,weight_class_13,weight_class_14,weight_class_15,weight_class_16,weight_class_17,weight_class_18,weight_class_19,weight_class_20,weight_class_21,weight_class_22,weight_class_23,weight_class_24,weight_class_25,weight_class_26,weight_class_27,weight_class_28,weight_class_29,weight_class_30,weight_class_31,weight_class_32,weight_class_33,weight_class_34,weight_class_35,weight_class_36,weight_class_37,weight_class_38,weight_class_39,weight_class_40,weight_class_41,weight_class_42,weight_class_43,weight_class_44,weight_class_45,weight_class_46,weight_class_47,weight_class_48,weight_class_49,weight_class_50,weight_class_51,weight_class_52,weight_class_53,weight_class_54,weight_class_55,weight_class_56,weight_class_57,weight_class_58,weight_class_59,weight_class_60,weight_class_61
0,3,292,"June 07, 2014",4,63,72,0.0,12.0,24.0,115,75.0,5.84,0.42,4.01,0.35,0.0,1.04,0.66,0.5,5,175,71,0.0,2.0,7.0,677,73.0,2.7,0.56,3.68,0.51,0.0,1.5,0.61,0.33,5,0.6666666666666666,0.7777777777777778,2.0,36.0,9.0,0.1113888888888888,0.4088888888888889,35,25,10,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,292,"June 07, 2014",4,249,69,0.0,11.0,21.0,1008,74.0,1.62,0.64,1.43,0.41,1.4,1.06,0.18,0.2,3,148,66,0.0,5.0,18.0,1015,69.0,2.91,0.65,3.88,0.37,0.4,0.85,0.67,0.4,1,0.65625,0.782608695652174,5.0,32.0,23.0,0.0884375,0.1860869565217391,33,20,13,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,209,"June 07, 2014",4,834,68,0.0,12.0,29.0,787,70.0,3.28,0.62,3.57,0.45,0.7,1.89,0.6,0.39,5,923,68,0.0,5.0,19.0,503,71.0,1.56,0.48,1.28,0.42,2.8,2.36,0.37,0.63,4,0.7073170731707317,0.7916666666666666,-1.0,41.0,24.0,0.1041463414634146,0.17,29,32,-3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,98,"March 23, 2014",90,195,70,1.0,4.0,9.0,937,71.0,3.51,0.51,5.39,0.69,0.0,2.82,0.66,0.5,5,320,70,0.0,5.0,15.0,649,74.0,3.02,0.52,3.72,0.47,0.8,1.37,0.57,0.26,5,0.6428571428571429,0.75,-3.0,14.0,20.0,0.3849999999999999,0.226,26,30,-4,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,180,"March 23, 2014",90,33,65,0.0,6.0,23.0,525,67.0,2.23,0.65,1.38,0.38,0.6,1.95,0.86,0.39,1,1030,65,0.0,12.0,15.0,1002,66.0,3.41,0.65,3.37,0.4,0.7,2.61,0.59,0.45,2,0.7931034482758621,0.5555555555555556,1.0,29.0,27.0,0.0682758620689655,0.1507407407407407,28,31,-3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"June 07, 2014",4,237,70,0.0,12.0,31.0,273,72.0,2.91,0.57,2.75,0.38,0.9,1.62,0.47,0.25,5,1061,68,0.0,16.0,22.0,972,69.0,4.09,0.62,3.68,0.4,0.0,0.74,0.75,0.35,4,0.7209302325581395,0.5789473684210527,3.0,43.0,38.0,0.0848837209302325,0.0968421052631579,32,29,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,292,"June 07, 2014",4,917,63,0.0,11.0,21.0,474,66.0,3.55,0.61,3.28,0.4,0.0,0.8,0.81,0.28,2,676,66,0.0,7.0,19.0,569,66.0,2.55,0.56,2.57,0.43,1.1,0.62,0.44,0.23,1,0.65625,0.7307692307692307,0.0,32.0,26.0,0.1025,0.1411538461538461,29,30,-1,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"March 23, 2014",90,449,66,0.0,3.0,26.0,691,67.0,2.49,0.58,2.44,0.47,0.6,4.11,0.5,0.36,5,119,69,0.0,6.0,27.0,725,73.0,3.03,0.64,2.98,0.39,0.0,1.34,0.88,0.63,4,0.896551724137931,0.8181818181818182,-6.0,29.0,33.0,0.1048275862068965,0.0903030303030303,32,25,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,46,"March 23, 2014",90,51,73,0.0,3.0,14.0,841,75.0,2.43,0.45,2.17,0.53,0.5,3.13,1.0,0.4,6,379,74,0.0,7.0,21.0,1081,76.0,2.19,0.57,4.44,0.47,0.1,0.83,0.68,0.4,7,0.8235294117647058,0.75,-1.0,17.0,28.0,0.1570588235294117,0.1621428571428571,25,30,-5,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"March 23, 2014",90,580,73,0.0,9.0,22.0,323,75.0,4.31,0.53,5.29,0.58,0.6,0.44,0.61,0.57,7,145,75,0.0,11.0,17.0,412,76.0,5.34,0.55,4.26,0.42,0.0,0.53,0.83,0.23,7,0.7096774193548387,0.6071428571428571,-1.0,31.0,28.0,0.19,0.1521428571428571,34,28,6,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,69,"June 07, 2014",4,733,69,0.0,5.0,23.0,107,70.0,1.79,0.63,2.93,0.45,0.8,2.4,0.63,0.45,5,812,68,0.0,4.0,24.0,980,73.0,2.16,0.65,1.98,0.34,0.1,3.95,0.61,0.41,4,0.8214285714285714,0.8571428571428571,-3.0,28.0,28.0,0.1332142857142857,0.0742857142857142,30,27,3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,32,"March 23, 2014",90,284,73,0.0,8.0,14.0,155,78.0,2.44,0.53,1.9,0.42,0.5,2.69,0.84,0.53,6,122,74,0.0,10.0,18.0,169,76.0,2.58,0.54,2.65,0.47,1.2,3.55,0.62,0.54,6,0.6363636363636364,0.6428571428571429,2.0,22.0,28.0,0.109090909090909,0.1374999999999999,29,30,-1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,70,"March 23, 2014",90,594,67,0.0,7.0,15.0,842,70.0,3.14,0.53,2.04,0.44,0.8,0.59,0.36,0.3,3,322,71,0.0,13.0,23.0,1049,70.0,2.96,0.54,3.21,0.41,1.6,0.47,0.55,0.21,3,0.6818181818181818,0.6388888888888888,0.0,22.0,36.0,0.1290909090909091,0.1336111111111111,30,27,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,13,"May 31, 2014",125,524,73,1.0,7.0,16.0,639,75.0,2.61,0.54,3.55,0.54,0.8,0.78,0.36,0.6,20,710,74,0.0,4.0,7.0,934,72.0,1.83,0.67,1.17,0.28,0.0,0.0,1.0,0.0,6,0.6666666666666666,0.6363636363636364,3.0,24.0,11.0,0.18125,0.1063636363636363,28,30,-2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,59,"May 31, 2014",125,67,71,0.0,3.0,5.0,810,73.0,3.98,0.68,3.79,0.31,0.7,2.13,1.0,0.42,6,295,72,0.0,3.0,3.0,1143,71.0,2.87,0.65,1.69,0.29,0.0,0.0,0.58,0.0,5,0.625,0.5,2.0,8.0,6.0,0.56125,0.2816666666666667,30,27,3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,253,"May 31, 2014",125,903,71,0.0,2.0,11.0,307,73.0,2.97,0.51,3.67,0.49,0.2,1.62,0.85,0.38,4,604,68,0.0,2.0,8.0,368,70.0,3.89,0.59,2.79,0.4,0.0,0.89,0.5,0.33,3,0.8461538461538461,0.8,3.0,13.0,10.0,0.2976923076923077,0.279,27,30,-3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",125,371,71,0.0,8.0,15.0,774,73.0,1.99,0.63,1.71,0.39,1.2,1.42,0.63,0.31,5,1017,71,1.0,5.0,15.0,402,71.0,4.1,0.59,2.23,0.39,0.0,0.75,0.9,0.17,5,0.6521739130434783,0.7142857142857143,2.0,23.0,21.0,0.1265217391304348,0.1061904761904762,33,31,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,84,"March 23, 2014",90,753,73,1.0,11.0,26.0,675,76.0,2.68,0.55,3.63,0.5,0.8,2.17,0.47,0.48,7,166,71,0.0,15.0,32.0,264,74.0,2.7,0.51,2.44,0.47,0.3,1.52,0.57,0.52,6,0.6842105263157895,0.6808510638297872,2.0,38.0,47.0,0.116578947368421,0.0582978723404255,32,43,-11,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",125,244,67,0.0,9.0,12.0,830,71.0,5.61,0.57,3.5,0.36,0.3,0.44,0.8,0.16,4,876,69,0.0,2.0,20.0,923,70.0,3.05,0.54,4.4,0.49,0.2,0.67,0.89,0.57,4,0.5714285714285714,0.9090909090909092,1.0,21.0,22.0,0.1809523809523809,0.2090909090909091,34,29,5,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",125,594,67,0.0,7.0,15.0,842,70.0,3.14,0.53,2.04,0.44,0.8,0.59,0.36,0.3,3,655,68,0.0,6.0,18.0,947,71.0,2.97,0.53,3.76,0.44,0.0,0.59,0.65,0.66,3,0.6818181818181818,0.75,-1.0,22.0,24.0,0.1290909090909091,0.1566666666666666,30,28,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,284,"May 31, 2014",125,813,72,0.0,4.0,19.0,562,74.0,2.91,0.58,4.65,0.44,0.0,0.0,0.5,0.0,3,324,68,0.0,3.0,6.0,754,68.0,2.98,0.54,3.37,0.45,0.0,1.45,0.63,0.22,3,0.8260869565217391,0.6666666666666666,6.0,23.0,9.0,0.2021739130434783,0.3744444444444444,29,28,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,18,"May 31, 2014",125,636,72,0.0,4.0,17.0,637,75.0,2.89,0.42,1.61,0.45,0.7,0.35,0.66,0.2,6,373,71,0.0,4.0,14.0,1146,72.0,3.69,0.5,3.01,0.46,1.0,1.39,0.75,0.52,5,0.8095238095238095,0.7777777777777778,3.0,21.0,18.0,0.11,0.2227777777777777,25,23,2,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",125,560,73,0.0,7.0,13.0,985,77.0,2.95,0.58,2.98,0.45,0.2,0.95,0.5,0.55,6,663,74,0.0,4.0,11.0,91,79.0,1.98,0.53,1.91,0.44,0.9,3.7,0.53,0.44,6,0.65,0.7333333333333333,-2.0,20.0,15.0,0.159,0.1873333333333333,35,24,11,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,3,292,"May 31, 2014",125,707,73,0.0,9.0,28.0,258,72.0,2.01,0.63,1.82,0.43,1.0,2.49,0.61,0.25,5,484,75,1.0,9.0,24.0,44,74.0,2.44,0.58,1.79,0.47,0.2,1.56,0.72,0.33,4,0.7567567567567568,0.7058823529411765,-2.0,37.0,34.0,0.0762162162162162,0.0585294117647058,36,29,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,28,"May 31, 2014",125,128,76,0.0,3.0,19.0,911,80.0,3.69,0.56,4.95,0.52,0.0,2.2,0.73,0.37,12,665,73,0.0,9.0,22.0,372,75.0,4.31,0.53,5.29,0.58,0.6,0.44,0.61,0.57,7,0.8636363636363636,0.7096774193548387,5.0,22.0,31.0,0.225,0.19,31,34,-3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",19,288,68,0.0,6.0,9.0,63,69.0,2.23,0.5,2.24,0.44,0.0,1.44,0.58,0.26,3,939,68,1.0,8.0,12.0,787,71.0,3.19,0.66,4.11,0.44,0.3,1.85,0.63,0.36,3,0.6,0.5714285714285714,-2.0,15.0,21.0,0.1493333333333333,0.21,25,30,-5,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"May 31, 2014",19,348,72,1.0,6.0,17.0,778,75.0,2.89,0.59,2.17,0.39,0.6,1.76,0.77,0.35,5,297,72,0.0,2.0,11.0,891,73.0,2.22,0.53,1.67,0.33,0.0,1.0,0.7,0.37,5,0.7083333333333334,0.8461538461538461,2.0,24.0,13.0,0.1154166666666666,0.1284615384615384,27,25,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,18,"May 31, 2014",19,806,66,1.0,11.0,14.0,974,66.0,2.07,0.7,3.47,0.47,1.0,0.81,0.72,0.33,1,99,69,0.0,10.0,35.0,467,71.0,2.79,0.49,2.72,0.45,0.8,1.44,0.6,0.62,2,0.5384615384615384,0.7777777777777778,-5.0,26.0,45.0,0.1719230769230769,0.0782222222222222,31,33,-2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"May 31, 2014",19,56,66,0.0,5.0,14.0,739,66.0,3.61,0.59,2.65,0.35,0.0,0.86,0.83,0.33,4,948,68,0.0,9.0,21.0,334,70.0,4.14,0.53,4.44,0.39,0.1,0.96,0.62,0.17,4,0.7368421052631579,0.7,-4.0,19.0,30.0,0.1394736842105263,0.1513333333333333,30,25,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,291,"May 31, 2014",19,18,77,0.0,5.0,14.0,619,79.0,3.02,0.4,2.38,0.51,1.0,2.87,0.66,0.64,6,154,73,0.0,4.0,21.0,665,77.0,1.81,0.58,2.84,0.44,0.1,1.39,0.85,0.4,6,0.7368421052631579,0.84,2.0,19.0,25.0,0.1778947368421052,0.1176,32,24,8,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",19,795,75,0.0,10.0,23.0,331,78.0,1.64,0.59,2.22,0.42,0.6,1.79,0.73,0.36,7,122,74,0.0,10.0,18.0,169,76.0,2.58,0.54,2.65,0.47,1.2,3.55,0.62,0.54,6,0.696969696969697,0.6428571428571429,2.0,33.0,28.0,0.0854545454545454,0.1374999999999999,32,30,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,247,"May 31, 2014",19,450,69,1.0,8.0,21.0,955,69.0,2.31,0.58,1.91,0.54,0.5,2.97,0.33,0.46,3,163,73,0.0,2.0,8.0,862,74.0,3.65,0.4,1.12,0.41,2.2,2.92,0.72,0.8,3,0.7,0.8,-5.0,30.0,10.0,0.0803333333333333,0.332,31,24,7,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"May 24, 2014",68,239,68,0.0,8.0,15.0,869,67.0,3.55,0.59,2.46,0.33,0.9,1.45,0.7,0.43,3,111,69,0.0,2.0,8.0,0,70.0,3.33,0.4,1.87,0.59,0.5,0.0,0.35,0.0,2,0.6521739130434783,0.8,-3.0,23.0,10.0,0.1460869565217391,0.237,28,24,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,229,"May 31, 2014",19,265,72,0.0,6.0,14.0,653,72.0,2.26,0.57,3.12,0.51,0.6,3.17,0.57,0.29,6,84,74,2.0,6.0,42.0,405,76.0,1.21,0.68,3.75,0.5,1.1,1.59,0.59,0.6,6,0.7,0.84,-4.0,20.0,50.0,0.186,0.0969999999999999,36,28,8,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 31, 2014",19,28,78,0.0,3.0,8.0,609,77.0,3.87,0.59,4.43,0.36,0.4,0.63,0.63,0.42,6,358,73,0.0,3.0,20.0,1008,76.0,3.62,0.64,4.34,0.35,0.5,1.37,0.81,0.57,5,0.7272727272727273,0.8695652173913043,1.0,11.0,23.0,0.4390909090909091,0.2104347826086956,26,23,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,50,"May 24, 2014",68,72,70,1.0,6.0,14.0,13,70.0,4.44,0.61,4.06,0.4,0.2,0.64,0.74,0.18,4,859,70,0.0,5.0,11.0,829,73.0,3.27,0.47,2.35,0.34,0.4,0.64,0.5,0.15,4,0.6666666666666666,0.6875,-3.0,21.0,16.0,0.2028571428571428,0.171875,27,28,-1,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,292,"May 24, 2014",68,537,73,0.0,9.0,16.0,71,75.0,2.41,0.65,3.94,0.46,0.2,0.5,0.53,0.45,4,857,70,0.0,2.0,12.0,1131,72.0,2.55,0.56,3.29,0.45,0.4,4.0,0.22,0.6,4,0.64,0.8571428571428571,3.0,25.0,14.0,0.1656,0.2635714285714285,34,31,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,292,"May 24, 2014",68,180,73,0.0,4.0,16.0,684,75.0,2.09,0.51,2.28,0.41,1.2,3.55,0.66,0.48,5,167,69,0.0,7.0,24.0,388,70.0,2.47,0.6,3.09,0.44,0.5,1.08,0.61,0.45,4,0.8,0.7741935483870968,5.0,20.0,31.0,0.174,0.1158064516129032,26,35,-9,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,238,"May 24, 2014",68,277,71,0.0,3.0,26.0,957,76.0,3.75,0.63,5.81,0.45,1.4,0.56,0.75,0.42,4,975,68,2.0,8.0,23.0,640,66.0,2.47,0.61,2.64,0.4,0.8,1.88,0.76,0.75,3,0.896551724137931,0.696969696969697,10.0,29.0,33.0,0.2486206896551724,0.1042424242424242,30,32,-2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
