winner,fight_duration_lastrnd,fight_duration_lastrnd_time,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
0,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","May 05, 1981","5' 7""",2.0,10.0,19.0,Mizuto Hirota,67.0,3.5,0.54,3.36,0.4,Orthodox,0.1,1.36,0.58,0.5,155 lbs.,"Jan 23, 1990","5' 10""",0.0,8.0,17.0,Christos Giagos,71.0,2.73,0.49,3.05,0.4,Orthodox,0.4,2.74,0.5,0.42,155 lbs.,0.6129032258064516,0.68,-4.0,31.0,25.0,0.1116129032258064,0.1379999999999999,38,29,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","Sep 13, 1992","5' 5""",0.0,2.0,6.0,Elias Garcia,67.0,5.05,0.5,1.59,0.27,Southpaw,1.4,0.68,0.33,0.14,125 lbs.,"Mar 26, 1993","5' 4""",0.0,7.0,20.0,Kai Kara-France,69.0,3.18,0.68,5.22,0.43,Orthodox,0.0,1.0,0.88,0.37,125 lbs.,0.75,0.7407407407407407,-2.0,8.0,27.0,0.37375,0.1933333333333333,27,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","Jul 21, 1981","6' 2""",0.0,12.0,35.0,Yushin Okami,75.0,2.25,0.6,2.06,0.38,Southpaw,0.5,1.98,0.84,0.39,170 lbs.,"May 02, 1984","5' 8""",0.0,1.0,20.0,Aleksei Kunchenko,70.0,2.4,0.65,3.62,0.42,Orthodox,0.0,0.33,0.86,0.33,170 lbs.,0.7446808510638298,0.9523809523809524,5.0,47.0,21.0,0.0544680851063829,0.1723809523809523,38,35,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","May 22, 1984","5' 11""",2.0,10.0,34.0,Keita Nakamura,73.0,3.2,0.58,2.23,0.36,Southpaw,0.3,1.65,0.63,0.48,170 lbs.,"Sep 28, 1989","5' 10""",0.0,4.0,10.0,Salim Touahri,72.0,2.87,0.58,2.6,0.46,Orthodox,0.0,0.0,0.83,0.0,170 lbs.,0.7391304347826086,0.7142857142857143,1.0,46.0,14.0,0.0549999999999999,0.1857142857142857,35,30,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","Jan 06, 1985","5' 4""",0.0,10.0,23.0,Wilson Reis,65.0,3.04,0.55,1.83,0.29,Southpaw,0.6,5.15,0.47,0.42,125 lbs.,"Aug 03, 1988","5' 5""",0.0,8.0,17.0,Ben Nguyen,65.0,3.01,0.59,3.51,0.4,Switch,1.0,0.25,0.63,0.33,125 lbs.,0.696969696969697,0.68,0.0,33.0,25.0,0.0736363636363636,0.1804,34,31,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4:51,"December 01, 2018","Adelaide, South Australia, Australia","Mar 04, 1996","6' 2""",0.0,1.0,10.0,Jimmy Crute,74.0,2.41,0.53,4.56,0.57,Orthodox,2.3,0.58,0.6,1.0,205 lbs.,"Nov 27, 1987","6' 3""",1.0,4.0,12.0,Paul Craig,76.0,2.49,0.49,2.33,0.48,Orthodox,1.5,1.65,0.57,0.21,205 lbs.,0.9090909090909092,0.7058823529411765,-2.0,11.0,17.0,0.6236363636363635,0.2252941176470588,23,32,-9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2:14,"December 01, 2018","Adelaide, South Australia, Australia","Jun 13, 1992","5' 10""",0.0,1.0,8.0,Suman Mokhtarian,67.0,10.3,0.46,2.24,0.55,Orthodox,0.0,0.0,0.0,0.0,145 lbs.,"May 19, 1993","5' 9""",0.0,1.0,10.0,Sodiq Yusuff,71.0,4.39,0.54,6.61,0.49,Orthodox,0.0,0.0,1.0,0.0,145 lbs.,0.8888888888888888,0.9090909090909092,-4.0,9.0,11.0,0.2488888888888889,0.600909090909091,27,26,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 01, 2018","Adelaide, South Australia, Australia","Mar 23, 1974","5' 10""",1.0,14.0,13.0,Mark Hunt,72.0,2.9,0.51,2.81,0.43,Orthodox,0.2,0.51,0.64,0.55,265 lbs.,"Jul 19, 1987","6' 1""",0.0,2.0,8.0,Justin Willis,78.0,2.57,0.57,3.37,0.59,Southpaw,0.0,0.96,0.36,0.66,264 lbs.,0.4642857142857143,0.8,-6.0,28.0,10.0,0.1075,0.337,45,32,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1:19,"December 01, 2018","Adelaide, South Australia, Australia","Aug 19, 1994","5' 11""",0.0,4.0,15.0,Jake Matthews,73.0,2.02,0.63,3.07,0.46,Orthodox,0.8,1.99,0.66,0.38,170 lbs.,"Dec 11, 1989","6' 0""",0.0,5.0,17.0,Anthony Rocco Martin,73.0,2.45,0.59,2.7,0.36,Orthodox,1.1,0.68,0.64,0.25,170 lbs.,0.7894736842105263,0.7727272727272727,0.0,19.0,22.0,0.2036842105263158,0.1727272727272727,25,29,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4:50,"November 30, 2018","Las Vegas, Nevada, USA","Feb 11, 1994","6' 2""",0.0,1.0,9.0,Roosevelt Roberts,73.0,2.35,0.5,2.87,0.46,Orthodox,0.5,1.84,0.58,0.63,155 lbs.,"Jul 28, 1987","5' 10""",0.0,4.0,13.0,Darrell Horcher,70.0,4.21,0.39,2.05,0.44,Southpaw,0.7,0.35,0.47,0.5,155 lbs.,0.9,0.7647058823529411,3.0,10.0,17.0,0.337,0.1617647058823529,25,32,-7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0:43,"December 01, 2018","Adelaide, South Australia, Australia","Nov 25, 1981","6' 1""",1.0,11.0,26.0,Mauricio Rua,76.0,2.68,0.55,3.63,0.5,Orthodox,0.8,2.17,0.47,0.48,205 lbs.,"Sep 17, 1991","6' 3""",0.0,3.0,7.0,Tyson Pedro,79.0,2.55,0.48,2.7,0.62,Orthodox,1.5,0.74,0.52,0.25,205 lbs.,0.6842105263157895,0.7,-3.0,38.0,10.0,0.116578947368421,0.42,38,28,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1:18,"November 30, 2018","Las Vegas, Nevada, USA","Feb 20, 1984","6' 2""",1.0,11.0,29.0,Tim Means,75.0,3.34,0.62,4.87,0.45,Orthodox,0.2,0.87,0.63,0.45,170 lbs.,"Jun 29, 1983","6' 1""",0.0,6.0,13.0,Ricky Rainey,77.0,2.62,0.46,2.55,0.48,Switch,0.0,0.95,0.55,0.18,170 lbs.,0.7073170731707317,0.6842105263157895,-2.0,41.0,19.0,0.1236585365853658,0.1342105263157894,35,36,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2:30,"December 01, 2018","Adelaide, South Australia, Australia","Jan 30, 1984","6' 4""",0.0,6.0,21.0,Junior Dos Santos,77.0,3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.,"Mar 16, 1993","6' 2""",0.0,3.0,10.0,Tai Tuivasa,75.0,3.54,0.51,4.09,0.48,Southpaw,0.0,0.0,0.42,0.0,264 lbs.,0.7777777777777778,0.7692307692307693,2.0,27.0,13.0,0.1799999999999999,0.3146153846153846,35,26,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"November 30, 2018","Las Vegas, Nevada, USA","Apr 12, 1989","6' 0""",1.0,6.0,21.0,Rick Glenn,70.0,4.29,0.53,4.31,0.42,Southpaw,0.3,0.67,0.66,0.13,145 lbs.,"Sep 07, 1988","5' 7""",0.0,2.0,17.0,Kevin Aguilar,73.0,4.22,0.54,3.78,0.36,Orthodox,0.0,0.25,0.86,0.5,145 lbs.,0.75,0.8947368421052632,-3.0,28.0,19.0,0.1646428571428571,0.1989473684210526,30,31,-1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4:19,"November 30, 2018","Las Vegas, Nevada, USA","Jul 31, 1984","5' 4""",0.0,5.0,28.0,Joseph Benavidez,65.0,2.52,0.63,3.46,0.33,Southpaw,0.6,1.53,0.65,0.31,125 lbs.,"Mar 21, 1992","5' 6""",0.0,5.0,22.0,Alex Perez,65.0,3.11,0.61,4.68,0.48,Orthodox,1.2,3.13,0.87,0.47,135 lbs.,0.8484848484848485,0.8148148148148148,0.0,33.0,27.0,0.123030303030303,0.2177777777777777,35,27,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"November 30, 2018","Las Vegas, Nevada, USA","Oct 18, 1989","5' 7""",2.0,2.0,9.0,Ji Yeon Kim,72.0,4.74,0.59,4.49,0.33,Orthodox,0.0,0.0,0.4,0.0,125 lbs.,"Nov 20, 1984","5' 8""",0.0,1.0,8.0,Antonina Shevchenko,67.0,1.92,0.65,4.9,0.57,Southpaw,1.0,0.67,0.58,1.0,125 lbs.,0.6923076923076923,0.8888888888888888,5.0,13.0,9.0,0.3453846153846154,0.6555555555555556,30,35,-5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,5:00,"November 30, 2018","Las Vegas, Nevada, USA","Oct 26, 1984","5' 8""",0.0,12.0,29.0,Rafael Dos Anjos,70.0,3.28,0.62,3.57,0.45,Southpaw,0.7,1.89,0.6,0.39,170 lbs.,"May 11, 1987","6' 0""",0.0,1.0,15.0,Kamaru Usman,76.0,1.6,0.57,4.2,0.54,Switch,0.2,3.96,1.0,0.5,170 lbs.,0.7073170731707317,0.9375,-6.0,41.0,16.0,0.1041463414634146,0.275,35,32,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2:39,"November 30, 2018","Las Vegas, Nevada, USA","Sep 07, 1986","5' 6""",0.0,4.0,18.0,Pedro Munhoz,65.0,6.17,0.57,5.29,0.42,Orthodox,1.1,0.92,0.81,0.21,135 lbs.,"Aug 04, 1984","5' 8""",0.0,10.0,21.0,Bryan Caraway,68.0,3.61,0.54,2.53,0.34,Orthodox,0.8,2.57,0.8,0.25,135 lbs.,0.8181818181818182,0.6774193548387096,-3.0,22.0,31.0,0.2904545454545454,0.1074193548387096,33,35,-2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"November 30, 2018","Las Vegas, Nevada, USA","Dec 30, 1990","6' 0""",0.0,4.0,11.0,Darren Stewart,74.0,2.44,0.54,2.94,0.44,Orthodox,0.0,1.38,0.65,0.44,185 lbs.,"Nov 20, 1997","6' 2""",0.0,0.0,11.0,Edmen Shahbazyan,74.0,2.16,0.62,4.11,0.52,Orthodox,0.8,6.77,0.75,0.4,185 lbs.,0.7333333333333333,1.0,0.0,15.0,11.0,0.196,0.4463636363636363,28,22,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3:41,"November 24, 2018","Beijing, China","Aug 13, 1989","5' 4""",0.0,1.0,20.0,Weili Zhang,63.0,2.24,0.63,6.22,0.49,Switch,0.9,1.75,1.0,0.3,115 lbs.,"May 08, 1982","5' 3""",0.0,8.0,20.0,Jessica Aguilar,63.0,7.19,0.53,4.93,0.5,Orthodox,0.2,0.94,0.5,0.25,115 lbs.,0.9523809523809524,0.7142857142857143,0.0,21.0,28.0,0.339047619047619,0.1832142857142857,30,37,-7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,5:00,"November 24, 2018","Beijing, China","Apr 07, 1995","6' 3""",0.0,2.0,3.0,Hu Yaozong,72.0,5.23,0.38,4.43,0.52,Orthodox,0.7,0.0,0.0,0.0,205 lbs.,"Nov 27, 1981","5' 11""",0.0,4.0,9.0,Rashad Coulter,76.0,6.68,0.5,4.82,0.56,Orthodox,0.0,0.0,0.62,0.0,205 lbs.,0.6,0.6923076923076923,-4.0,5.0,13.0,1.026,0.3707692307692308,24,38,-14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"November 24, 2018","Beijing, China","Jun 16, 1989","5' 5""",0.0,1.0,11.0,Xiaonan Yan,63.0,4.22,0.64,6.85,0.4,Orthodox,0.0,0.25,0.66,0.5,115 lbs.,"Feb 08, 1989","5' 4""",0.0,3.0,6.0,Syuri Kondo,66.0,7.22,0.58,5.4,0.44,Orthodox,0.3,0.0,0.83,0.0,115 lbs.,0.9166666666666666,0.6666666666666666,-3.0,12.0,9.0,0.5708333333333333,0.6333333333333333,30,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,5:00,"November 24, 2018","Beijing, China","Feb 13, 1993","5' 6""",0.0,6.0,13.0,Liu Pingyuan,72.0,3.55,0.54,2.6,0.31,Orthodox,1.4,0.34,0.55,0.2,135 lbs.,"Nov 10, 1988","5' 10""",0.0,3.0,8.0,Martin Day,73.0,3.2,0.59,5.6,0.49,Orthodox,1.0,1.0,0.85,0.66,135 lbs.,0.6842105263157895,0.7272727272727273,-1.0,19.0,11.0,0.2105263157894736,0.6,26,31,-5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"November 24, 2018","Beijing, China","Mar 10, 1990","6' 0""",0.0,5.0,15.0,Kenan Song,71.0,4.28,0.56,4.13,0.45,Orthodox,0.0,0.0,0.5,0.0,170 lbs.,"Aug 16, 1990","5' 11""",0.0,5.0,17.0,Alex Morono,72.0,3.02,0.61,4.42,0.39,Orthodox,0.6,0.0,0.31,0.0,170 lbs.,0.75,0.7727272727272727,-1.0,20.0,22.0,0.2065,0.2281818181818181,29,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,4:07,"November 24, 2018","Beijing, China","Mar 20, 1988","6' 0""",0.0,5.0,17.0,Jingliang Li,71.0,3.55,0.61,4.9,0.43,Orthodox,0.0,1.24,0.63,0.36,170 lbs.,"Aug 01, 1990","6' 0""",0.0,5.0,17.0,David Zawada,75.0,4.32,0.56,3.38,0.41,Orthodox,3.3,0.94,0.6,0.22,170 lbs.,0.7727272727272727,0.7727272727272727,-4.0,22.0,22.0,0.2227272727272727,0.3036363636363636,31,29,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4:21,"November 24, 2018","Beijing, China","May 17, 1980","6' 4""",0.0,18.0,45.0,Alistair Overeem,80.0,2.15,0.59,3.54,0.62,Orthodox,0.9,1.39,0.73,0.53,265 lbs.,"May 13, 1992","6' 3""",0.0,1.0,14.0,Sergei Pavlovich,84.0,4.59,0.44,6.55,0.52,Southpaw,0.0,0.0,0.5,0.0,257 lbs.,0.7142857142857143,0.9333333333333332,-4.0,63.0,15.0,0.0704761904761904,0.4366666666666666,39,27,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4:00,"November 24, 2018","Beijing, China","Apr 18, 1996","5' 8""",0.0,3.0,10.0,Yanan Wu,66.0,4.35,0.52,4.79,0.45,Orthodox,0.4,0.44,0.58,0.14,125 lbs.,"Nov 15, 1991","5' 5""",0.0,3.0,5.0,Lauren Mueller,67.0,3.77,0.58,4.08,0.41,Orthodox,0.0,0.7,0.71,0.5,125 lbs.,0.7692307692307693,0.625,-1.0,13.0,8.0,0.3992307692307693,0.51,23,28,-5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,5:00,"November 24, 2018","Beijing, China","Dec 02, 1997","5' 8""",1.0,4.0,15.0,Song Yadong,67.0,2.74,0.62,3.54,0.38,Orthodox,0.7,0.97,0.66,1.0,135 lbs.,"Nov 12, 1990","5' 7""",0.0,4.0,9.0,Vince Morales,70.0,3.76,0.56,4.84,0.39,Orthodox,0.0,0.0,0.55,0.0,135 lbs.,0.75,0.6923076923076923,-3.0,20.0,13.0,0.212,0.3723076923076923,21,29,-8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"November 17, 2018","Buenos Aires, Buenos Aires, Argentina","Sep 04, 1994","5' 11""",0.0,7.0,14.0,Humberto Bandenay,71.0,4.79,0.41,2.22,0.41,Southpaw,0.5,2.9,0.62,0.46,145 lbs.,"Oct 22, 1991","6' 0""",0.0,6.0,16.0,Austin Arnett,72.0,6.38,0.62,4.52,0.41,Orthodox,0.2,0.44,0.57,0.18,145 lbs.,0.6666666666666666,0.7272727272727273,-1.0,21.0,22.0,0.1295238095238095,0.2145454545454545,25,28,-3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
