winner,fight_duration_lastrnd,n_draw_x,n_loss_x,n_win_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,n_draw_y,n_loss_y,n_win_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
1,3,0.0,4.0,14.0,65.0,4.31,0.53,6.19,0.47,0.5,1.85,0.55,0.56,0.0,7.0,8.0,67.0,4.73,0.53,4.8,0.38,0.5,0.35,0.38,0.3,0.7777777777777778,0.5333333333333333,-2.0,18.0,15.0,0.3716666666666667,0.3533333333333333,33,32,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,3.0,18.0,74.0,2.05,0.55,2.53,0.47,0.4,1.39,0.7,0.31,0.0,2.0,11.0,73.0,2.22,0.53,1.67,0.33,0.0,1.0,0.7,0.37,0.8571428571428571,0.8461538461538461,1.0,21.0,13.0,0.1395238095238095,0.1284615384615384,28,30,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,16.0,22.0,69.0,4.09,0.62,3.68,0.4,0.0,0.74,0.75,0.35,1.0,8.0,18.0,70.0,3.54,0.61,5.35,0.39,1.0,1.83,0.8,0.33,0.5789473684210527,0.6666666666666666,-1.0,38.0,27.0,0.0968421052631579,0.2351851851851851,35,37,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,4.0,16.0,73.0,3.63,0.54,2.56,0.33,0.8,0.75,0.64,0.6,0.0,5.0,26.0,73.0,2.91,0.59,3.41,0.49,0.6,1.56,0.75,0.16,0.8,0.8387096774193549,0.0,20.0,31.0,0.168,0.1293548387096774,31,39,-8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,3.0,15.0,73.0,2.66,0.56,3.46,0.46,0.0,0.0,0.66,0.0,1.0,5.0,17.0,75.0,3.01,0.55,2.49,0.44,0.4,2.46,0.83,0.23,0.8333333333333334,0.7391304347826086,-2.0,18.0,23.0,0.1922222222222222,0.1256521739130434,35,32,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0.0,9.0,31.0,75.0,2.71,0.65,4.33,0.38,0.3,1.05,0.63,0.43,0.0,9.0,28.0,78.0,2.99,0.52,2.13,0.4,1.1,2.1,0.3,0.27,0.775,0.7567567567567568,-3.0,40.0,37.0,0.1157499999999999,0.0872972972972973,40,38,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,2.0,12.0,70.0,2.42,0.64,2.65,0.42,0.0,0.97,0.41,0.22,0.0,6.0,22.0,72.0,2.66,0.61,3.95,0.38,0.0,1.7,0.72,0.45,0.8571428571428571,0.7857142857142857,-2.0,14.0,28.0,0.1892857142857142,0.1410714285714285,37,30,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,11.0,25.0,70.0,2.3,0.63,2.92,0.44,0.8,1.31,0.66,0.4,0.0,9.0,21.0,70.0,4.14,0.53,4.44,0.39,0.1,0.96,0.62,0.17,0.6944444444444444,0.7,0.0,36.0,30.0,0.1033333333333333,0.1513333333333333,33,31,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.0,8.0,22.0,67.0,2.94,0.64,3.52,0.35,0.1,0.52,0.73,0.2,0.0,6.0,8.0,73.0,4.12,0.52,4.12,0.51,0.5,2.71,1.0,0.41,0.7096774193548387,0.5714285714285714,-6.0,31.0,14.0,0.1167741935483871,0.33,30,38,-8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,15.0,64.0,2.73,0.65,3.82,0.44,0.2,2.16,0.9,0.35,0.0,7.0,14.0,66.0,2.46,0.64,2.58,0.41,0.4,0.77,0.72,0.4,0.8823529411764706,0.6666666666666666,-2.0,17.0,21.0,0.2364705882352941,0.1419047619047619,32,34,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,13.0,71.0,3.13,0.57,4.33,0.45,0.9,0.9,0.63,0.29,0.0,3.0,12.0,69.0,4.22,0.5,3.79,0.36,1.2,2.82,0.47,0.34,0.8666666666666667,0.8,2.0,15.0,15.0,0.3486666666666667,0.3326666666666666,27,33,-6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,5.0,10.0,60.0,3.46,0.62,4.04,0.47,0.1,0.67,0.52,0.14,0.0,7.0,10.0,64.0,5.3,0.65,5.88,0.5,0.1,0.39,0.73,0.36,0.6666666666666666,0.5882352941176471,-4.0,15.0,17.0,0.2759999999999999,0.3517647058823529,30,34,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0.0,4.0,9.0,76.0,3.01,0.5,2.39,0.4,0.0,0.53,0.72,0.37,0.0,5.0,21.0,74.0,3.46,0.67,5.32,0.49,0.0,0.38,0.75,1.0,0.6923076923076923,0.8076923076923077,2.0,13.0,26.0,0.1838461538461538,0.2046153846153846,33,34,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0.0,5.0,16.0,71.0,3.01,0.59,3.75,0.43,0.1,0.8,0.62,0.35,2.0,19.0,38.0,74.0,2.32,0.55,2.71,0.49,0.8,1.87,0.7,0.51,0.7619047619047619,0.6440677966101694,-3.0,21.0,59.0,0.1833333333333333,0.0594915254237288,28,40,-12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,10.0,26.0,67.0,1.61,0.52,1.59,0.36,2.1,2.92,0.22,0.32,5.0,13.0,25.0,67.0,1.63,0.62,1.88,0.49,0.9,1.44,0.63,0.5,0.7222222222222222,0.5813953488372093,0.0,36.0,43.0,0.1025,0.0646511627906976,35,37,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,7.0,16.0,73.0,3.34,0.61,4.85,0.5,0.0,0.59,0.62,0.5,0.0,4.0,8.0,76.0,3.24,0.54,2.57,0.34,0.0,0.44,0.6,0.1,0.6956521739130435,0.6666666666666666,-3.0,23.0,12.0,0.2108695652173912,0.2141666666666666,38,29,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,8.0,22.0,73.0,2.53,0.63,3.44,0.33,0.2,1.64,0.71,0.41,0.0,6.0,29.0,69.0,4.39,0.55,4.32,0.41,0.5,2.92,0.92,0.36,0.7333333333333333,0.8285714285714286,4.0,30.0,35.0,0.1213333333333333,0.1377142857142857,37,35,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,8.0,15.0,67.0,3.55,0.59,2.46,0.33,0.9,1.45,0.7,0.43,0.0,11.0,21.0,74.0,1.62,0.64,1.43,0.41,1.4,1.06,0.18,0.2,0.6521739130434783,0.65625,-7.0,23.0,32.0,0.1460869565217391,0.0884375,33,38,-5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,3.0,14.0,77.0,2.33,0.57,6.37,0.57,0.4,5.13,0.85,0.45,1.0,8.0,23.0,77.0,2.45,0.56,3.61,0.51,1.1,1.65,0.31,0.3,0.8235294117647058,0.71875,0.0,17.0,32.0,0.3982352941176471,0.1471875,37,42,-5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1.0,5.0,9.0,77.0,3.76,0.46,2.27,0.53,0.4,0.79,0.27,0.22,0.0,8.0,21.0,78.0,2.63,0.5,1.93,0.38,0.9,2.0,0.81,0.68,0.6,0.7241379310344828,-1.0,15.0,29.0,0.178,0.0975862068965517,38,37,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,5.0,18.0,77.0,3.18,0.52,3.9,0.42,0.9,3.23,0.74,0.42,0.0,5.0,9.0,71.0,3.86,0.4,2.39,0.48,0.2,0.0,0.79,0.0,0.782608695652174,0.6428571428571429,6.0,23.0,14.0,0.208695652173913,0.185,27,31,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,8.0,21.0,71.0,2.12,0.64,2.59,0.47,1.3,1.92,0.54,0.39,0.0,3.0,26.0,76.0,3.75,0.63,5.81,0.45,1.4,0.56,0.75,0.42,0.7241379310344828,0.896551724137931,-5.0,29.0,29.0,0.1341379310344827,0.2486206896551724,41,35,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,12.0,15.0,66.0,3.41,0.65,3.37,0.4,0.7,2.61,0.59,0.45,0.0,11.0,18.0,67.0,2.83,0.55,2.13,0.41,0.7,3.26,0.69,0.34,0.5555555555555556,0.6206896551724138,-1.0,27.0,29.0,0.1507407407407407,0.0975862068965517,37,38,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,7.0,17.0,73.0,2.42,0.57,3.53,0.39,0.7,1.37,0.38,0.2,0.0,5.0,9.0,79.0,2.53,0.39,0.48,0.23,0.0,4.07,0.28,0.52,0.7083333333333334,0.6428571428571429,-6.0,24.0,14.0,0.17625,0.0342857142857142,38,30,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,8.0,25.0,77.0,2.86,0.49,1.52,0.42,0.6,0.86,0.22,0.15,0.0,3.0,20.0,76.0,3.62,0.64,4.34,0.35,0.5,1.37,0.81,0.57,0.7575757575757576,0.8695652173913043,1.0,33.0,23.0,0.0642424242424242,0.2104347826086956,38,28,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0.0,5.0,12.0,69.0,2.83,0.57,2.82,0.34,0.1,0.55,0.79,0.31,1.0,5.0,9.0,68.0,2.93,0.65,3.46,0.41,1.1,0.35,0.51,1.0,0.7058823529411765,0.6,1.0,17.0,15.0,0.1717647058823529,0.304,38,42,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.0,8.0,14.0,74.0,3.06,0.49,2.03,0.36,1.8,1.67,0.47,0.54,0.0,10.0,15.0,75.0,3.31,0.51,3.29,0.55,0.7,1.7,0.6,0.32,0.6363636363636364,0.6,-1.0,22.0,25.0,0.1740909090909091,0.1596,38,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,5.0,12.0,79.0,2.47,0.34,2.08,0.52,0.4,1.09,0.33,0.33,0.0,3.0,9.0,73.0,2.78,0.56,2.27,0.4,1.6,1.05,0.58,0.15,0.7058823529411765,0.75,6.0,17.0,12.0,0.1458823529411764,0.3225,31,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,8.0,15.0,70.0,1.68,0.53,1.75,0.4,0.8,2.11,0.52,0.45,0.0,3.0,15.0,72.0,1.14,0.46,0.88,0.64,1.6,2.2,0.5,0.33,0.6521739130434783,0.8333333333333334,-2.0,23.0,18.0,0.1108695652173913,0.1377777777777777,33,40,-7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1.0,8.0,12.0,71.0,3.19,0.66,4.11,0.44,0.3,1.85,0.63,0.36,0.0,7.0,14.0,71.0,4.75,0.51,3.21,0.39,0.0,0.36,0.83,0.16,0.5714285714285714,0.6666666666666666,0.0,21.0,21.0,0.21,0.1528571428571428,36,33,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,15.0,31.0,71.0,2.83,0.6,2.47,0.39,0.4,2.04,0.86,0.47,1.0,4.0,15.0,75.0,2.73,0.59,3.93,0.44,0.0,0.36,0.78,0.45,0.6739130434782609,0.75,-4.0,46.0,20.0,0.062391304347826,0.1965,34,36,-2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,13.0,16.0,64.0,3.79,0.58,3.56,0.41,1.6,0.78,0.53,0.27,0.0,6.0,16.0,68.0,3.47,0.53,4.22,0.46,2.1,1.65,0.3,0.34,0.5517241379310345,0.7272727272727273,-4.0,29.0,22.0,0.1779310344827586,0.2872727272727273,40,28,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,13.0,35.0,74.0,2.94,0.66,4.33,0.47,0.4,1.7,0.78,0.59,0.0,8.0,14.0,78.0,2.44,0.53,1.9,0.42,0.5,2.69,0.84,0.53,0.7291666666666666,0.6363636363636364,-4.0,48.0,22.0,0.0985416666666666,0.109090909090909,35,34,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1.0,5.0,17.0,75.0,3.01,0.55,2.49,0.44,0.4,2.46,0.83,0.23,0.0,12.0,23.0,71.0,3.08,0.51,2.15,0.5,0.4,2.7,0.53,0.49,0.7391304347826086,0.6571428571428571,4.0,23.0,35.0,0.1256521739130434,0.0728571428571428,32,36,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,6.0,15.0,77.0,2.29,0.54,2.36,0.37,0.6,1.06,0.61,0.5,0.0,6.0,15.0,72.0,3.03,0.59,1.81,0.31,0.1,3.72,0.66,0.52,0.7142857142857143,0.7142857142857143,5.0,21.0,21.0,0.1409523809523809,0.0909523809523809,40,32,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.0,16.0,23.0,75.0,2.64,0.56,3.78,0.53,1.6,1.57,0.63,0.46,1.0,11.0,29.0,75.0,3.34,0.62,4.87,0.45,0.2,0.87,0.63,0.45,0.5897435897435898,0.7073170731707317,0.0,39.0,41.0,0.1379487179487179,0.1236585365853658,38,35,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0.0,14.0,26.0,68.0,4.63,0.55,3.02,0.31,0.4,2.47,0.58,0.44,0.0,3.0,22.0,70.0,4.65,0.64,5.66,0.45,0.0,0.0,0.75,0.0,0.65,0.88,-2.0,40.0,25.0,0.0854999999999999,0.2264,41,28,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,9.0,18.0,66.0,3.07,0.59,4.42,0.46,1.1,3.89,0.82,0.4,0.0,17.0,28.0,71.0,2.98,0.58,3.09,0.4,0.4,1.18,0.65,0.38,0.6666666666666666,0.6222222222222222,-5.0,27.0,45.0,0.2044444444444444,0.0775555555555555,32,33,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,5.0,18.0,66.0,2.35,0.67,2.78,0.49,0.3,4.13,1.0,0.55,0.0,4.0,21.0,74.0,4.43,0.55,5.27,0.48,0.0,0.75,0.7,0.62,0.782608695652174,0.84,-8.0,23.0,25.0,0.1339130434782608,0.2108,34,31,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1.0,5.0,17.0,72.0,3.33,0.49,1.71,0.57,0.9,1.72,0.66,0.55,0.0,5.0,11.0,74.0,3.63,0.52,2.7,0.42,0.7,1.36,0.5,0.66,0.7391304347826086,0.6875,-2.0,23.0,16.0,0.1134782608695652,0.2125,31,34,-3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
