winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference
0,KO/TKO,1,2:47,5 Rnd (5-5-5-5-5),UFC Heavyweight Title Bout,"May 14, 2016","Curitiba, Parana, Brazil","Jul 30, 1977","6' 4""",1.0,8.0,23.0,Fabricio Werdum,77.0,2.45,0.56,3.61,0.51,Orthodox,1.1,1.65,0.31,0.3,231 lbs.,"Aug 19, 1982","6' 4""",0.0,3.0,19.0,Stipe Miocic,80.0,3.69,0.56,4.95,0.52,Orthodox,0.0,2.2,0.73,0.37,240 lbs.,0.71875,0.8636363636363636,-3.0,32.0,22.0,0.1471875,0.225,42,37,5
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Nov 04, 1986","5' 8""",0.0,4.0,24.0,Rustam Khabilov,73.0,2.16,0.65,1.98,0.34,Orthodox,0.1,3.95,0.61,0.41,155 lbs.,"Sep 30, 1987","5' 10""",0.0,3.0,12.0,Chris Wade,70.0,1.75,0.51,1.7,0.53,Orthodox,1.1,2.6,0.55,0.51,155 lbs.,0.8571428571428571,0.8,3.0,28.0,15.0,0.07428571428571429,0.18666666666666665,33,32,1
1,KO/TKO,2,0:47,3 Rnd (5-5-5),Middleweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Apr 10, 1982","6' 5""",0.0,5.0,14.0,Magnus Cedenblad,79.0,3.02,0.4,2.38,0.51,Orthodox,1.0,2.87,0.66,0.64,185 lbs.,"Sep 01, 1982","6' 1""",0.0,6.0,13.0,Garreth McLellan,72.0,2.94,0.45,3.56,0.54,Southpaw,0.9,1.15,0.34,0.22,185 lbs.,0.7368421052631579,0.6842105263157895,7.0,19.0,19.0,0.17789473684210524,0.23473684210526316,37,37,0
0,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Aug 28, 1984","5' 11""",0.0,5.0,10.0,Jon Tuck,73.0,3.74,0.6,3.0,0.4,Orthodox,1.0,0.42,0.5,0.33,155 lbs.,"Mar 04, 1985","5' 6""",0.0,2.0,15.0,Josh Emmett,70.0,3.26,0.67,3.63,0.36,Orthodox,0.2,1.5,0.5,0.45,145 lbs.,0.6666666666666666,0.8823529411764706,3.0,15.0,17.0,0.26666666666666666,0.22529411764705884,35,34,1
0,KO/TKO,3,1:56,3 Rnd (5-5-5),Lightweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","May 13, 1983","5' 11""",0.0,3.0,12.0,Yan Cabral,73.0,1.98,0.62,2.02,0.47,Orthodox,1.2,2.89,0.37,0.35,155 lbs.,"Jun 20, 1978","5' 11""",0.0,6.0,14.0,Reza Madadi,72.0,3.31,0.66,2.51,0.46,Orthodox,0.5,3.17,0.89,0.33,155 lbs.,0.8,0.7,1.0,15.0,20.0,0.21466666666666664,0.1505,36,41,-5
1,Submission,2,3:11,3 Rnd (5-5-5),Light Heavyweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Mar 07, 1992","6' 3""",0.0,7.0,26.0,Nikita Krylov,77.0,2.45,0.44,4.86,0.57,Orthodox,1.9,1.06,0.52,0.38,205 lbs.,"Feb 28, 1980","6' 1""",0.0,7.0,19.0,Francimar Barroso,75.0,3.07,0.59,2.77,0.52,Orthodox,0.0,2.22,0.83,0.24,205 lbs.,0.7878787878787878,0.7307692307692307,2.0,33.0,26.0,0.20484848484848484,0.10653846153846154,27,39,-12
0,KO/TKO,1,0:16,3 Rnd (5-5-5),Heavyweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Sep 14, 1979","6' 4""",1.0,10.0,19.0,Antonio Silva,80.0,3.09,0.5,2.89,0.45,Orthodox,0.8,0.82,0.66,0.29,264 lbs.,"Feb 18, 1988","6' 11""",0.0,12.0,33.0,Stefan Struve,84.0,4.0,0.46,3.13,0.47,Orthodox,1.7,0.58,0.55,0.5,265 lbs.,0.6333333333333333,0.7333333333333333,-4.0,30.0,45.0,0.12300000000000001,0.10733333333333334,40,31,9
1,KO/TKO,1,3:46,3 Rnd (5-5-5),Women's Bantamweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Apr 24, 1984","5' 9""",0.0,3.0,9.0,Germaine de Randamie,71.0,1.91,0.67,2.99,0.46,Orthodox,0.1,0.0,0.8,0.0,135 lbs.,"Oct 06, 1984","5' 3""",0.0,2.0,3.0,Anna Elmose,65.0,4.64,0.56,3.68,0.49,Orthodox,0.0,0.0,0.33,0.0,115 lbs.,0.75,0.6,6.0,12.0,5.0,0.2575,0.736,35,35,0
1,Submission,1,4:35,3 Rnd (5-5-5),Light Heavyweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Jun 25, 1985","6' 1""",1.0,7.0,16.0,Marcos Rogerio de Lima,75.0,2.61,0.54,3.55,0.54,Orthodox,0.8,0.78,0.36,0.6,253 lbs.,"Nov 21, 1986","6' 2""",0.0,6.0,11.0,Clint Hester,77.0,3.44,0.56,3.36,0.42,Orthodox,0.0,1.02,0.6,0.35,205 lbs.,0.6666666666666666,0.6470588235294118,-2.0,24.0,17.0,0.18125,0.1976470588235294,34,33,1
1,KO/TKO,2,1:12,5 Rnd (5-5-5-5-5),Heavyweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","May 17, 1980","6' 4""",0.0,18.0,45.0,Alistair Overeem,80.0,2.15,0.59,3.54,0.62,Orthodox,0.9,1.39,0.73,0.53,265 lbs.,"Feb 04, 1979","6' 3""",0.0,19.0,28.0,Andrei Arlovski,77.0,2.69,0.59,3.55,0.44,Orthodox,0.3,0.52,0.79,0.36,240 lbs.,0.7142857142857143,0.5957446808510638,3.0,63.0,47.0,0.07047619047619048,0.08191489361702127,39,40,-1
0,Submission,2,3:15,3 Rnd (5-5-5),Welterweight Bout,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands","Dec 26, 1991","5' 11""",0.0,4.0,17.0,Albert Tumenov,73.0,3.34,0.58,3.76,0.42,Orthodox,0.0,0.2,0.75,0.2,170 lbs.,"Jul 28, 1988","5' 11""",1.0,5.0,17.0,Gunnar Nelson,72.0,3.33,0.49,1.71,0.57,Switch,0.9,1.72,0.66,0.55,170 lbs.,0.8095238095238095,0.7391304347826086,1.0,21.0,23.0,0.17904761904761904,0.11347826086956521,27,31,-4
1,KO/TKO,1,4:18,3 Rnd (5-5-5),Heavyweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Jun 10, 1983","6' 5""",0.0,7.0,13.0,Walt Harris,77.0,2.68,0.61,2.96,0.38,Southpaw,0.2,0.35,0.76,0.33,250 lbs.,"Jun 29, 1988","6' 3""",0.0,3.0,12.0,Cody East,74.0,7.32,0.4,4.15,0.43,Orthodox,0.0,3.97,0.16,1.0,245 lbs.,0.65,0.8,3.0,20.0,15.0,0.158,0.27666666666666667,36,31,5
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Jul 14, 1987","6' 1""",0.0,5.0,17.0,Danny Roberts,74.0,3.08,0.55,3.41,0.44,Southpaw,0.4,0.18,0.53,0.06,170 lbs.,"Jan 27, 1988","5' 10""",0.0,9.0,14.0,Dominique Steele,74.0,2.42,0.5,2.32,0.49,Orthodox,0.0,2.95,0.76,0.42,170 lbs.,0.7727272727272727,0.6086956521739131,0.0,22.0,23.0,0.1731818181818182,0.1008695652173913,32,31,1
1,KO/TKO,2,2:15,3 Rnd (5-5-5),Featherweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Oct 06, 1992","5' 11""",0.0,2.0,13.0,Yair Rodriguez,71.0,3.13,0.57,4.33,0.45,Orthodox,0.9,0.9,0.63,0.29,145 lbs.,"Jun 25, 1990","5' 11""",0.0,6.0,20.0,Andre Fili,74.0,3.86,0.53,4.08,0.37,Orthodox,0.2,2.44,0.69,0.46,145 lbs.,0.8666666666666667,0.7692307692307693,-3.0,15.0,26.0,0.3486666666666667,0.16461538461538464,27,29,-2
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Dec 20, 1990","6' 0""",0.0,5.0,21.0,Robert Whittaker,73.0,3.7,0.61,4.77,0.39,Orthodox,0.0,0.36,0.84,0.57,185 lbs.,"Dec 25, 1982","6' 0""",1.0,9.0,21.0,Rafael Natal,76.0,2.48,0.57,3.1,0.47,Orthodox,0.5,2.55,0.77,0.34,185 lbs.,0.8076923076923077,0.6774193548387096,-3.0,26.0,31.0,0.18346153846153845,0.11612903225806452,28,36,-8
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Aug 18, 1993","5' 6""",0.0,5.0,18.0,Sergio Pettis,69.0,2.91,0.65,3.88,0.37,Orthodox,0.4,0.85,0.67,0.4,125 lbs.,"Feb 21, 1981","5' 7""",0.0,3.0,9.0,Chris Kelades,68.0,2.64,0.48,2.4,0.43,Orthodox,0.3,1.04,0.53,0.18,125 lbs.,0.782608695652174,0.75,1.0,23.0,12.0,0.18608695652173915,0.22499999999999998,26,38,-12
1,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Interim Light Heavyweight Title Bout,"April 23, 2016","Las Vegas, Nevada, USA","Jul 19, 1987","6' 4""",0.0,1.0,25.0,Jon Jones,84.0,2.03,0.65,4.31,0.57,Orthodox,0.5,1.9,0.95,0.46,205 lbs.,"Apr 08, 1983","6' 3""",0.0,13.0,24.0,Ovince Saint Preux,80.0,2.86,0.44,2.59,0.46,Southpaw,0.6,1.34,0.65,0.4,205 lbs.,0.9615384615384616,0.6486486486486487,4.0,26.0,37.0,0.185,0.08621621621621621,32,36,-4
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"April 23, 2016","Las Vegas, Nevada, USA","Jan 27, 1987","5' 10""",0.0,9.0,22.0,Anthony Pettis,72.0,3.48,0.53,2.97,0.46,Orthodox,1.2,0.69,0.58,0.54,170 lbs.,"Jan 21, 1986","5' 11""",0.0,8.0,20.0,Edson Barboza,75.0,4.16,0.6,4.01,0.43,Orthodox,0.1,0.49,0.8,0.44,155 lbs.,0.7096774193548387,0.7142857142857143,-3.0,31.0,28.0,0.13451612903225807,0.14678571428571427,32,33,-1
1,KO/TKO,1,0:37,3 Rnd (5-5-5),Bantamweight Bout,"April 16, 2016","Tampa, Florida, USA","Sep 26, 1984","5' 3""",0.0,11.0,21.0,John Dodson,66.0,3.55,0.61,3.28,0.4,Orthodox,0.0,0.8,0.81,0.28,135 lbs.,"May 08, 1981","5' 5""",0.0,11.0,18.0,Manvel Gamburyan,67.0,2.83,0.55,2.13,0.41,Orthodox,0.7,3.26,0.69,0.34,135 lbs.,0.65625,0.6206896551724138,-1.0,32.0,29.0,0.1025,0.09758620689655173,35,38,-3
1,KO/TKO,1,2:49,5 Rnd (5-5-5-5-5),UFC Flyweight Title Bout,"April 23, 2016","Las Vegas, Nevada, USA","Aug 13, 1986","5' 3""",1.0,3.0,27.0,Demetrious Johnson,66.0,1.66,0.67,3.43,0.54,Orthodox,0.5,3.35,0.65,0.56,125 lbs.,"Feb 09, 1987","5' 4""",0.0,2.0,15.0,Henry Cejudo,64.0,2.73,0.65,3.82,0.44,Orthodox,0.2,2.16,0.9,0.35,135 lbs.,0.8709677419354839,0.8823529411764706,2.0,31.0,17.0,0.1267741935483871,0.2364705882352941,33,32,1
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"April 16, 2016","Tampa, Florida, USA","Aug 04, 1987","5' 11""",0.0,4.0,6.0,Oluwale Bamgbose,78.0,2.7,0.55,2.45,0.48,Switch,0.0,0.94,0.37,0.33,185 lbs.,"Feb 15, 1985","6' 1""",0.0,8.0,14.0,Cezar Ferreira,78.0,2.44,0.53,1.9,0.42,Southpaw,0.5,2.69,0.84,0.53,185 lbs.,0.6,0.6363636363636364,0.0,10.0,22.0,0.24500000000000002,0.10909090909090909,32,34,-2
0,KO/TKO,1,4:15,3 Rnd (5-5-5),Welterweight Bout,"April 16, 2016","Tampa, Florida, USA","Dec 12, 1984","5' 11""",0.0,9.0,20.0,Court McGee,75.0,3.8,0.61,4.86,0.35,Orthodox,0.4,1.71,0.63,0.21,170 lbs.,"Sep 26, 1986","6' 0""",0.0,3.0,28.0,Santiago Ponzinibbio,73.0,4.02,0.64,4.27,0.39,Orthodox,0.0,0.54,0.6,0.44,170 lbs.,0.6896551724137931,0.9032258064516129,2.0,29.0,31.0,0.1813793103448276,0.13774193548387095,34,33,1
0,Decision - Split,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"April 16, 2016","Tampa, Florida, USA","Jun 22, 1983","5' 5""",1.0,4.0,11.0,Bethe Correia,64.0,4.28,0.6,4.47,0.44,Orthodox,0.0,0.37,0.84,0.2,135 lbs.,"Sep 05, 1988","5' 7""",0.0,8.0,10.0,Raquel Pennington,67.0,3.33,0.64,3.39,0.45,Orthodox,0.9,1.14,0.64,0.26,135 lbs.,0.6875,0.5555555555555556,-3.0,16.0,18.0,0.279375,0.23833333333333334,36,31,5
1,KO/TKO,2,3:38,3 Rnd (5-5-5),Catch Weight Bout,"April 16, 2016","Tampa, Florida, USA","Sep 20, 1988","5' 10""",0.0,0.0,28.0,Khabib Nurmagomedov,70.0,1.65,0.67,4.11,0.49,Orthodox,0.7,5.35,0.84,0.47,155 lbs.,"Jul 28, 1987","5' 10""",0.0,4.0,13.0,Darrell Horcher,70.0,4.21,0.39,2.05,0.44,Southpaw,0.7,0.35,0.47,0.5,155 lbs.,1.0,0.7647058823529411,0.0,28.0,17.0,0.1717857142857143,0.16176470588235295,31,32,-1
0,Submission,2,1:20,3 Rnd (5-5-5),Lightweight Bout,"April 16, 2016","Tampa, Florida, USA","May 06, 1989","5' 10""",1.0,4.0,17.0,Beneil Dariush,72.0,2.66,0.6,3.95,0.49,Southpaw,0.9,1.77,0.8,0.34,155 lbs.,"Dec 07, 1987","6' 1""",0.0,4.0,16.0,Michael Chiesa,75.0,2.09,0.51,2.28,0.41,Southpaw,1.2,3.55,0.66,0.48,170 lbs.,0.7727272727272727,0.8,-3.0,22.0,20.0,0.2204545454545455,0.174,30,31,-1
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"April 16, 2016","Tampa, Florida, USA","Nov 02, 1983","5' 8""",0.0,11.0,26.0,Cub Swanson,70.0,3.65,0.61,4.59,0.49,Orthodox,0.5,1.06,0.6,0.5,145 lbs.,"Jun 16, 1984","5' 8""",1.0,6.0,23.0,Hacran Dias,69.0,3.31,0.55,2.08,0.41,Orthodox,0.5,2.5,0.76,0.39,155 lbs.,0.7027027027027027,0.7666666666666667,1.0,37.0,30.0,0.13756756756756755,0.08600000000000001,36,35,1
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"April 16, 2016","Tampa, Florida, USA","Jun 29, 1992","5' 5""",0.0,4.0,9.0,Rose Namajunas,65.0,3.88,0.59,3.95,0.42,Orthodox,0.9,2.17,0.46,0.55,115 lbs.,"Aug 16, 1989","5' 1""",0.0,5.0,10.0,Tecia Torres,60.0,3.46,0.62,4.04,0.47,Orthodox,0.1,0.67,0.52,0.14,115 lbs.,0.6923076923076923,0.6666666666666666,5.0,13.0,15.0,0.37307692307692314,0.27599999999999997,27,30,-3
0,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"April 10, 2016","Zagreb, Croatia","Apr 12, 1983","5' 9""",0.0,4.0,12.0,Rob Whiteford,69.0,1.99,0.62,2.33,0.46,Southpaw,0.0,1.9,0.45,0.3,145 lbs.,"Nov 11, 1988","6' 0""",0.0,3.0,16.0,Lucas Martins,72.0,4.14,0.6,2.87,0.35,Southpaw,0.5,0.0,0.76,0.0,145 lbs.,0.75,0.8421052631578947,-3.0,16.0,19.0,0.145625,0.1773684210526316,36,31,5
1,KO/TKO,1,1:48,5 Rnd (5-5-5-5-5),Light Heavyweight Bout,"April 16, 2016","Tampa, Florida, USA","Oct 28, 1979","6' 2""",0.0,7.0,30.0,Glover Teixeira,76.0,3.84,0.54,3.41,0.44,Orthodox,1.0,2.0,0.6,0.38,205 lbs.,"Sep 25, 1979","6' 0""",1.0,8.0,24.0,Rashad Evans,75.0,2.42,0.63,2.14,0.37,Orthodox,0.0,2.98,0.73,0.44,205 lbs.,0.8108108108108109,0.7272727272727273,1.0,37.0,33.0,0.11918918918918919,0.06484848484848485,40,40,0
0,Submission,1,2:16,3 Rnd (5-5-5),Bantamweight Bout,"April 10, 2016","Zagreb, Croatia","Jul 21, 1992","5' 8""",1.0,2.0,10.0,Filip Pejic,70.0,0.88,0.33,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,135 lbs.,"Feb 20, 1990","5' 5""",0.0,6.0,10.0,Damian Stasiak,70.0,3.1,0.52,1.86,0.36,Orthodox,0.6,2.64,0.43,0.35,135 lbs.,0.7692307692307693,0.625,0.0,13.0,16.0,0.0,0.15375,27,29,-2
1,KO/TKO,1,2:44,3 Rnd (5-5-5),Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Mar 16, 1984","5' 11""",0.0,4.0,13.0,Jared Cannonier,77.0,2.82,0.66,3.72,0.51,Switch,0.0,0.18,0.51,0.33,185 lbs.,"Dec 24, 1985","6' 0""",0.0,4.0,9.0,Cyril Asker,74.0,5.82,0.35,3.35,0.39,Orthodox,0.9,4.41,1.0,0.62,247 lbs.,0.7647058823529411,0.6923076923076923,3.0,17.0,13.0,0.21882352941176472,0.3269230769230769,35,33,2
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"April 10, 2016","Zagreb, Croatia","Sep 08, 1991","5' 7""",0.0,3.0,9.0,Maryna Moroz,67.0,3.87,0.55,3.25,0.25,Orthodox,0.5,0.33,0.47,0.14,125 lbs.,"Mar 29, 1994","5' 3""",0.0,2.0,5.0,Cristina Stanciu,64.0,3.07,0.52,2.5,0.5,Orthodox,1.7,0.85,0.4,1.0,115 lbs.,0.75,0.7142857142857143,3.0,12.0,7.0,0.3125,0.6,28,25,3
0,KO/TKO,1,4:04,3 Rnd (5-5-5),Bantamweight Bout,"April 10, 2016","Zagreb, Croatia","Nov 19, 1986","5' 5""",0.0,3.0,9.0,Ian Entwistle,64.0,7.36,0.31,0.11,0.07,Orthodox,12.1,0.0,0.0,0.0,135 lbs.,"Sep 02, 1989","5' 6""",1.0,8.0,22.0,Alejandro Perez,67.0,2.94,0.64,3.52,0.35,Orthodox,0.1,0.52,0.73,0.2,135 lbs.,0.75,0.7096774193548387,-3.0,12.0,31.0,1.0174999999999998,0.1167741935483871,33,30,3
1,KO/TKO,1,3:44,3 Rnd (5-5-5),Lightweight Bout,"April 10, 2016","Zagreb, Croatia","Aug 08, 1988","5' 9""",0.0,6.0,27.0,Mairbek Taisumov,73.0,3.03,0.64,2.98,0.39,Orthodox,0.0,1.34,0.88,0.63,155 lbs.,"Aug 08, 1986","5' 9""",0.0,5.0,13.0,Damir Hadzovic,70.0,3.0,0.66,3.0,0.46,Orthodox,0.2,0.68,0.4,0.6,155 lbs.,0.8181818181818182,0.7222222222222222,3.0,33.0,18.0,0.0903030303030303,0.17777777777777778,31,33,-2
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"April 10, 2016","Zagreb, Croatia","Nov 16, 1984","5' 11""",1.0,3.0,18.0,Nicolas Dalby,74.0,2.91,0.56,3.03,0.38,Orthodox,0.0,1.8,0.58,0.45,170 lbs.,"Aug 02, 1984","6' 0""",0.0,7.0,23.0,Zak Cummings,75.0,2.75,0.53,2.47,0.32,Southpaw,0.8,0.75,0.62,0.28,185 lbs.,0.8181818181818182,0.7666666666666667,-1.0,22.0,30.0,0.13772727272727273,0.10900000000000001,35,35,0
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Mar 13, 1985","6' 3""",0.0,4.0,12.0,Tim Johnson,77.0,3.08,0.44,3.43,0.45,Southpaw,0.0,1.09,0.69,0.24,265 lbs.,"Nov 09, 1985","6' 3""",0.0,6.0,17.0,Marcin Tybura,78.0,3.2,0.52,3.61,0.51,Orthodox,0.1,1.48,0.81,0.61,249 lbs.,0.75,0.7391304347826086,-1.0,16.0,23.0,0.214375,0.16130434782608696,34,34,0
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Jan 02, 1979","6' 0""",0.0,13.0,28.0,Igor Pokrajac,76.0,4.26,0.4,2.25,0.45,Orthodox,0.2,0.87,0.51,0.29,205 lbs.,"Feb 24, 1983","6' 2""",0.0,8.0,25.0,Jan Blachowicz,78.0,2.76,0.53,3.44,0.49,Orthodox,0.3,1.18,0.65,0.52,205 lbs.,0.6829268292682927,0.7575757575757576,-2.0,41.0,33.0,0.059756097560975614,0.11333333333333333,40,36,4
1,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Sep 05, 1986","6' 4""",0.0,3.0,14.0,Francis Ngannou,83.0,1.97,0.48,2.15,0.37,Orthodox,0.5,0.0,0.71,0.0,250 lbs.,"Feb 18, 1991","6' 4""",0.0,2.0,12.0,Curtis Blaydes,80.0,1.9,0.55,3.69,0.51,Orthodox,0.0,7.05,0.25,0.6,265 lbs.,0.8235294117647058,0.8571428571428571,3.0,17.0,14.0,0.15588235294117647,0.26357142857142857,33,28,5
1,KO/TKO,1,4:48,3 Rnd (5-5-5),Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Feb 07, 1985","6' 3""",0.0,7.0,22.0,Derrick Lewis,79.0,2.29,0.44,2.63,0.49,Orthodox,0.0,0.52,0.53,0.25,260 lbs.,"May 18, 1979","6' 2""",0.0,11.0,17.0,Gabriel Gonzaga,76.0,2.94,0.57,2.12,0.45,Orthodox,1.1,2.8,0.66,0.39,242 lbs.,0.7586206896551724,0.6071428571428571,3.0,29.0,28.0,0.09068965517241379,0.115,34,40,-6
1,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Sep 26, 1984","5' 8""",0.0,16.0,22.0,Ross Pearson,69.0,4.09,0.62,3.68,0.4,Orthodox,0.0,0.74,0.75,0.35,155 lbs.,"Jul 23, 1986","5' 10""",0.0,4.0,14.0,Chad Laprise,71.0,3.59,0.65,4.78,0.42,Orthodox,0.0,1.05,0.78,0.54,170 lbs.,0.5789473684210527,0.7777777777777778,-2.0,38.0,18.0,0.0968421052631579,0.26555555555555554,35,33,2
1,Submission,1,1:24,3 Rnd (5-5-5),Featherweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Feb 13, 1990","6' 0""",0.0,8.0,20.0,Dan Hooker,75.0,4.72,0.55,4.73,0.44,Switch,0.4,0.4,0.78,0.33,155 lbs.,"Feb 16, 1986","5' 8""",0.0,3.0,6.0,Mark Eddiva,68.0,2.98,0.54,3.37,0.45,Orthodox,0.0,1.45,0.63,0.22,145 lbs.,0.7142857142857143,0.6666666666666666,7.0,28.0,9.0,0.18321428571428575,0.37444444444444447,29,33,-4
0,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Heavyweight Bout,"April 10, 2016","Zagreb, Croatia","Oct 17, 1981","6' 4""",0.0,12.0,37.0,Ben Rothwell,78.0,4.58,0.46,3.34,0.42,Orthodox,0.3,0.66,0.69,0.33,265 lbs.,"Jan 30, 1984","6' 4""",0.0,6.0,21.0,Junior Dos Santos,77.0,3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.,0.7551020408163265,0.7777777777777778,1.0,49.0,27.0,0.07428571428571427,0.17999999999999997,38,35,3
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Aug 17, 1982","5' 9""",1.0,7.0,10.0,Leslie Smith,66.0,8.41,0.51,7.56,0.4,Orthodox,0.0,0.0,0.62,0.0,135 lbs.,"Oct 22, 1986","5' 1""",1.0,2.0,16.0,Rin Nakai,60.0,3.9,0.6,1.57,0.33,Orthodox,0.5,3.0,0.75,0.18,135 lbs.,0.5555555555555556,0.8421052631578947,6.0,18.0,19.0,0.42,0.10894736842105264,37,33,4
1,KO/TKO,3,1:36,3 Rnd (5-5-5),Middleweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Oct 31, 1977","6' 0""",0.0,4.0,13.0,Daniel Kelly,70.0,4.64,0.61,3.62,0.38,Southpaw,0.3,1.86,0.78,0.34,185 lbs.,"Mar 16, 1990","6' 2""",0.0,4.0,11.0,Antonio Carlos Junior,79.0,1.98,0.53,1.91,0.44,Orthodox,0.9,3.7,0.53,0.44,185 lbs.,0.7647058823529411,0.7333333333333333,-9.0,17.0,15.0,0.23058823529411765,0.18733333333333332,42,29,13
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Feb 11, 1989","5' 6""",0.0,8.0,7.0,Bec Rawlings,64.0,5.66,0.57,4.48,0.42,Orthodox,0.4,0.71,0.68,0.4,125 lbs.,"Mar 08, 1987","5' 2""",0.0,8.0,16.0,Seohee Ham,62.0,5.15,0.61,4.2,0.39,Southpaw,0.2,0.0,0.66,0.0,115 lbs.,0.4666666666666667,0.6666666666666666,2.0,15.0,24.0,0.32533333333333336,0.18333333333333335,30,32,-2
0,KO/TKO,3,0:46,3 Rnd (5-5-5),Welterweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Feb 02, 1978","5' 9""",1.0,10.0,34.0,Hector Lombard,71.0,3.35,0.53,3.02,0.46,Southpaw,0.5,1.69,0.77,0.48,185 lbs.,"Aug 03, 1987","6' 3""",0.0,8.0,21.0,Neil Magny,80.0,2.22,0.56,3.86,0.46,Orthodox,0.3,2.62,0.6,0.46,170 lbs.,0.7555555555555555,0.7241379310344828,-9.0,45.0,29.0,0.07822222222222222,0.14344827586206896,41,32,9
0,KO/TKO,1,0:52,3 Rnd (5-5-5),Light Heavyweight Bout,"March 19, 2016","Brisbane, Queensland, Australia","Sep 29, 1981","6' 2""",0.0,9.0,18.0,James Te Huna,75.0,2.99,0.62,4.04,0.51,Orthodox,0.2,2.75,0.58,0.37,185 lbs.,"Jul 29, 1981","5' 11""",0.0,2.0,12.0,Steve Bosse,72.0,5.38,0.5,5.99,0.52,Orthodox,0.0,0.92,1.0,0.33,205 lbs.,0.6666666666666666,0.8571428571428571,3.0,27.0,14.0,0.15703703703703706,0.4278571428571429,38,38,0
