winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference
0,3,3,292,1,57,"May 30, 2015",54,186,"5' 11""",0.0,6.0,21.0,310,73.0,3.03,0.61,4.18,0.39,1,0.6,0.45,0.48,0.14,5,843,"5' 11""",1.0,3.0,18.0,859,74.0,2.91,0.56,3.03,0.38,1,0.0,1.8,0.58,0.45,5,0.7777777777777778,0.8181818181818182,-1.0,27.0,22.0,0.177037037037037,0.1377272727272727,28,30,-2
0,3,3,292,1,7,"June 06, 2015",91,67,"5' 11""",0.0,3.0,5.0,810,73.0,3.98,0.68,3.79,0.31,1,0.7,2.13,1.0,0.42,6,963,"6' 3""",0.0,4.0,11.0,479,78.0,3.69,0.52,4.15,0.39,1,0.5,0.72,0.67,0.23,7,0.625,0.7333333333333333,-5.0,8.0,15.0,0.56125,0.31,31,26,5
1,4,3,292,1,3,"May 30, 2015",54,33,"5' 5""",0.0,6.0,23.0,525,67.0,2.23,0.65,1.38,0.38,1,0.6,1.95,0.86,0.39,1,377,"5' 4""",0.0,10.0,23.0,1153,65.0,3.04,0.55,1.83,0.29,2,0.6,5.15,0.47,0.42,1,0.7931034482758621,0.696969696969697,2.0,29.0,33.0,0.0682758620689655,0.0736363636363636,30,30,0
0,5,1,89,1,3,"July 12, 2015",68,703,"5' 6""",0.0,5.0,13.0,247,67.0,5.38,0.52,1.92,0.25,2,1.4,0.72,0.33,0.25,1,408,"5' 8""",0.0,7.0,12.0,1152,70.0,4.28,0.38,1.8,0.38,1,0.4,0.0,0.67,0.0,1,0.7222222222222222,0.631578947368421,-3.0,18.0,19.0,0.1844444444444444,0.1157894736842105,27,28,-1
0,4,3,292,1,0,"June 27, 2015",60,496,"5' 6""",0.0,7.0,18.0,243,67.0,3.77,0.63,2.73,0.28,1,0.0,3.0,0.36,0.45,1,888,"5' 5""",0.0,3.0,12.0,1034,66.0,4.63,0.62,3.57,0.41,1,0.0,4.0,0.83,0.42,2,0.72,0.8,1.0,25.0,15.0,0.1092,0.238,30,25,5
0,4,3,292,1,6,"July 11, 2015",68,278,"5' 8""",1.0,5.0,10.0,1011,69.0,1.6,0.67,1.64,0.29,1,0.3,0.0,0.31,0.0,4,466,"5' 10""",1.0,6.0,12.0,232,73.0,2.8,0.51,1.41,0.25,1,0.0,2.82,0.0,0.3,4,0.625,0.631578947368421,-4.0,16.0,19.0,0.12125,0.0742105263157894,30,24,6
1,5,1,66,3,4,"July 15, 2015",122,683,"6' 3""",0.0,11.0,18.0,337,79.0,3.84,0.38,2.18,0.47,2,2.0,2.02,0.54,0.4,26,207,"6' 3""",0.0,3.0,9.0,1097,78.0,2.87,0.56,5.93,0.37,1,0.0,0.72,0.9,0.25,24,0.6206896551724138,0.75,1.0,29.0,12.0,0.1441379310344827,0.4941666666666666,36,29,7
1,4,3,292,1,2,"June 13, 2015",80,500,"5' 8""",0.0,8.0,21.0,341,71.0,2.93,0.71,4.32,0.41,2,1.5,0.21,0.56,1.0,3,646,"5' 11""",0.0,7.0,14.0,223,73.0,5.0,0.5,4.22,0.32,1,0.5,2.81,0.71,0.39,3,0.7241379310344828,0.6666666666666666,-2.0,29.0,21.0,0.2006896551724138,0.2247619047619047,26,22,4
0,3,3,292,1,6,"July 25, 2015",32,1,"5' 11""",0.0,6.0,10.0,793,75.0,1.62,0.62,3.05,0.44,1,1.1,5.32,0.55,0.62,4,291,"5' 11""",0.0,3.0,12.0,70,70.0,3.0,0.54,2.2,0.49,2,2.1,0.85,0.1,0.18,4,0.625,0.8,5.0,16.0,15.0,0.259375,0.2866666666666667,27,29,-2
1,5,1,41,1,4,"July 18, 2015",52,161,"6' 0""",1.0,8.0,19.0,235,74.0,3.29,0.47,3.09,0.57,2,0.1,0.56,0.68,0.26,17,759,"6' 3""",0.0,3.0,5.0,215,80.0,6.37,0.43,4.08,0.45,1,1.0,2.02,0.33,0.3,19,0.6785714285714286,0.625,-6.0,28.0,8.0,0.1139285714285714,0.635,32,36,-4
1,5,1,36,1,7,"July 25, 2015",32,78,"6' 0""",0.0,7.0,23.0,1020,75.0,2.75,0.53,2.47,0.32,2,0.8,0.75,0.62,0.28,6,426,"5' 10""",0.0,9.0,14.0,324,74.0,2.42,0.5,2.32,0.49,1,0.0,2.95,0.76,0.42,5,0.7666666666666667,0.6086956521739131,1.0,30.0,23.0,0.109,0.1008695652173913,30,27,3
0,7,1,80,1,6,"July 25, 2015",32,489,"5' 8""",0.0,8.0,16.0,246,72.0,2.98,0.57,2.88,0.38,3,0.2,2.04,0.6,0.41,4,544,"6' 2""",0.0,8.0,26.0,487,73.0,4.02,0.61,4.83,0.48,1,0.6,1.06,0.5,0.18,5,0.6666666666666666,0.7647058823529411,-1.0,24.0,34.0,0.1283333333333333,0.1597058823529411,30,29,1
0,4,3,292,1,0,"July 25, 2015",32,527,"5' 7""",1.0,13.0,24.0,298,69.0,3.51,0.7,3.41,0.29,1,0.1,0.28,0.86,0.28,2,100,"5' 8""",0.0,10.0,21.0,163,68.0,3.61,0.54,2.53,0.34,1,0.8,2.57,0.8,0.25,2,0.631578947368421,0.6774193548387096,1.0,38.0,31.0,0.0923684210526315,0.1074193548387096,31,30,1
1,3,3,292,1,6,"July 25, 2015",32,159,"5' 8""",0.0,13.0,31.0,451,71.0,2.89,0.59,2.78,0.4,2,2.0,1.77,0.47,0.42,4,170,"5' 9""",0.0,10.0,17.0,280,71.0,1.96,0.62,2.57,0.42,1,0.2,2.95,0.63,0.38,4,0.7045454545454546,0.6296296296296297,0.0,44.0,27.0,0.1086363636363636,0.1025925925925926,31,35,-4
1,4,3,292,1,6,"July 25, 2015",32,363,"5' 11""",0.0,8.0,20.0,302,75.0,4.16,0.6,4.01,0.43,1,0.1,0.49,0.8,0.44,4,68,"5' 11""",0.0,4.0,17.0,886,70.0,3.17,0.5,3.55,0.43,1,0.3,0.29,0.59,0.27,4,0.7142857142857143,0.8095238095238095,5.0,28.0,21.0,0.1467857142857142,0.1833333333333333,29,31,-2
0,3,3,292,1,57,"July 25, 2015",32,283,"5' 10""",0.0,5.0,15.0,557,74.0,3.02,0.52,3.72,0.47,1,0.8,1.37,0.57,0.26,5,34,"6' 2""",2.0,12.0,22.0,118,77.0,3.61,0.51,3.37,0.5,1,1.0,0.21,0.68,0.4,5,0.75,0.6111111111111112,-3.0,20.0,36.0,0.226,0.1213888888888889,31,32,-1
0,5,2,20,1,5,"July 25, 2015",32,123,"6' 3""",0.0,11.0,17.0,355,76.0,5.34,0.55,4.26,0.42,1,0.0,0.53,0.83,0.23,7,760,"6' 0""",0.0,6.0,10.0,1102,74.0,2.41,0.6,2.5,0.42,2,1.4,2.46,0.57,0.32,7,0.6071428571428571,0.625,2.0,28.0,16.0,0.1521428571428571,0.24375,29,32,-3
1,5,1,150,1,6,"July 25, 2015",32,680,"5' 10""",0.0,16.0,28.0,467,71.0,5.39,0.54,2.84,0.39,1,2.0,2.39,0.54,0.45,4,1045,"5' 7""",0.0,14.0,35.0,1061,70.0,3.52,0.6,3.81,0.41,2,0.8,1.23,0.63,0.65,4,0.6363636363636364,0.7142857142857143,1.0,44.0,49.0,0.11,0.0940816326530612,31,36,-5
1,4,3,292,1,58,"July 25, 2015",32,124,"5' 6""",0.0,7.0,18.0,696,65.0,2.71,0.5,1.93,0.41,1,1.6,2.06,0.52,0.31,2,516,"5' 6""",0.0,7.0,14.0,523,66.0,3.36,0.6,3.51,0.36,1,0.7,0.51,0.56,0.5,1,0.72,0.6666666666666666,-1.0,25.0,21.0,0.1412,0.2004761904761904,28,28,0
1,5,1,177,1,2,"July 18, 2015",52,23,"5' 9""",0.0,4.0,12.0,822,69.0,1.99,0.62,2.33,0.46,2,0.0,1.9,0.45,0.3,3,950,"5' 10""",0.0,6.0,10.0,887,70.0,2.99,0.41,0.72,0.34,1,0.0,0.0,0.5,0.0,3,0.75,0.625,-1.0,16.0,16.0,0.145625,0.045,32,28,4
0,5,1,82,1,0,"July 18, 2015",52,7,"5' 4""",0.0,5.0,7.0,641,71.0,3.64,0.56,3.97,0.35,2,0.0,0.56,0.8,1.0,2,610,"5' 4""",0.0,4.0,22.0,531,68.0,3.88,0.61,4.1,0.4,1,0.0,0.7,0.95,0.23,2,0.5833333333333334,0.8461538461538461,3.0,12.0,26.0,0.3308333333333333,0.1576923076923077,30,26,4
1,5,1,49,1,5,"July 18, 2015",52,455,"5' 10""",0.0,7.0,15.0,391,73.0,3.09,0.55,2.29,0.4,1,0.5,1.85,1.0,0.3,7,452,"6' 3""",3.0,7.0,22.0,434,73.0,2.84,0.41,3.16,0.61,1,0.0,2.4,0.62,0.36,7,0.6818181818181818,0.6875,0.0,22.0,32.0,0.1268181818181818,0.09875,31,28,3
1,5,4,28,3,10,"July 25, 2015",32,258,"5' 6""",0.0,4.0,17.0,916,67.0,3.03,0.65,5.37,0.41,1,1.0,1.68,0.86,0.37,1,433,"5' 6""",0.0,9.0,36.0,926,70.0,3.9,0.57,3.78,0.36,1,0.5,1.49,0.91,0.41,3,0.8095238095238095,0.8,-3.0,21.0,45.0,0.3033333333333333,0.095111111111111,29,28,1
1,5,1,143,1,6,"July 18, 2015",52,603,"5' 10""",0.0,9.0,23.0,910,70.0,2.93,0.54,3.73,0.44,2,0.6,0.75,0.55,0.46,4,71,"5' 10""",0.0,3.0,12.0,690,70.0,4.38,0.43,4.55,0.48,1,0.4,2.12,0.69,0.83,4,0.71875,0.8,0.0,32.0,15.0,0.1353125,0.33,25,26,-1
1,4,3,292,1,3,"July 18, 2015",52,630,"5' 10""",1.0,2.0,12.0,761,69.0,2.81,0.46,2.13,0.46,1,1.3,2.88,0.71,0.47,1,934,"5' 6""",1.0,11.0,14.0,1126,66.0,2.07,0.7,3.47,0.47,1,1.0,0.81,0.72,0.33,1,0.8,0.5384615384615384,3.0,15.0,26.0,0.2286666666666666,0.1719230769230769,27,32,-5
1,4,3,292,1,6,"July 18, 2015",52,119,"5' 11""",1.0,5.0,14.0,694,73.0,2.98,0.54,2.6,0.34,1,0.0,0.0,0.6,0.0,4,783,"6' 1""",0.0,3.0,8.0,1074,75.0,3.91,0.47,2.57,0.54,1,1.5,2.31,1.0,0.25,4,0.7,0.7272727272727273,-2.0,20.0,11.0,0.13,0.37,27,28,-1
1,4,3,292,1,61,"July 18, 2015",52,221,"5' 6""",0.0,4.0,14.0,459,65.0,4.31,0.53,6.19,0.47,1,0.5,1.85,0.55,0.56,1,729,"5' 7""",0.0,7.0,8.0,242,67.0,4.73,0.53,4.8,0.38,1,0.5,0.35,0.38,0.3,0,0.7777777777777778,0.5333333333333333,-2.0,18.0,15.0,0.3716666666666667,0.3533333333333333,29,28,1
1,4,3,292,1,57,"July 18, 2015",52,150,"6' 2""",0.0,3.0,18.0,588,74.0,2.05,0.55,2.53,0.47,2,0.4,1.39,0.7,0.31,5,297,"6' 0""",0.0,2.0,11.0,891,73.0,2.22,0.53,1.67,0.33,1,0.0,1.0,0.7,0.37,5,0.8571428571428571,0.8461538461538461,1.0,21.0,13.0,0.1395238095238095,0.1284615384615384,23,26,-3
0,4,3,292,1,6,"July 18, 2015",52,917,"5' 8""",0.0,16.0,22.0,847,69.0,4.09,0.62,3.68,0.4,1,0.0,0.74,0.75,0.35,4,241,"5' 10""",1.0,8.0,18.0,371,70.0,3.54,0.61,5.35,0.39,2,1.0,1.83,0.8,0.33,4,0.5789473684210527,0.6666666666666666,-1.0,38.0,27.0,0.0968421052631579,0.2351851851851851,30,33,-3
1,7,1,178,1,6,"July 18, 2015",52,291,"5' 10""",0.0,4.0,16.0,464,73.0,3.63,0.54,2.56,0.33,1,0.8,0.75,0.64,0.6,4,818,"5' 9""",0.0,5.0,26.0,468,73.0,2.91,0.59,3.41,0.49,1,0.6,1.56,0.75,0.16,4,0.8,0.8387096774193549,0.0,20.0,31.0,0.168,0.1293548387096774,27,34,-7
0,4,3,292,1,57,"June 13, 2015",80,829,"6' 1""",0.0,3.0,15.0,91,73.0,2.66,0.56,3.46,0.46,1,0.0,0.0,0.66,0.0,5,984,"6' 1""",1.0,5.0,17.0,182,75.0,3.01,0.55,2.49,0.44,1,0.4,2.46,0.83,0.23,5,0.8333333333333334,0.7391304347826086,-2.0,18.0,23.0,0.1922222222222222,0.1256521739130434,30,27,3
1,3,5,292,3,7,"July 18, 2015",52,322,"6' 1""",0.0,9.0,31.0,683,75.0,2.71,0.65,4.33,0.38,1,0.3,1.05,0.63,0.43,6,995,"6' 1""",0.0,9.0,28.0,1078,78.0,2.99,0.52,2.13,0.4,1,1.1,2.1,0.3,0.27,6,0.775,0.7567567567567568,-3.0,40.0,37.0,0.1157499999999999,0.0872972972972973,36,33,3
0,4,3,292,1,6,"June 13, 2015",80,205,"5' 9""",0.0,2.0,12.0,334,70.0,2.42,0.64,2.65,0.42,1,0.0,0.97,0.41,0.22,4,606,"5' 10""",0.0,6.0,22.0,572,72.0,2.66,0.61,3.95,0.38,1,0.0,1.7,0.72,0.45,4,0.8571428571428571,0.7857142857142857,-2.0,14.0,28.0,0.1892857142857142,0.1410714285714285,33,25,8
1,7,1,47,1,6,"June 13, 2015",80,353,"5' 9""",0.0,11.0,25.0,305,70.0,2.3,0.63,2.92,0.44,1,0.8,1.31,0.66,0.4,4,948,"5' 8""",0.0,9.0,21.0,334,70.0,4.14,0.53,4.44,0.39,2,0.1,0.96,0.62,0.17,4,0.6944444444444444,0.7,0.0,36.0,30.0,0.1033333333333333,0.1513333333333333,29,26,3
0,7,1,16,1,0,"June 13, 2015",80,850,"5' 6""",1.0,8.0,22.0,23,67.0,2.94,0.64,3.52,0.35,1,0.1,0.52,0.73,0.2,2,1000,"5' 8""",0.0,6.0,8.0,884,73.0,4.12,0.52,4.12,0.51,1,0.5,2.71,1.0,0.41,2,0.7096774193548387,0.5714285714285714,-6.0,31.0,14.0,0.1167741935483871,0.33,25,33,-8
1,4,3,292,1,3,"June 13, 2015",80,268,"5' 4""",0.0,2.0,15.0,378,64.0,2.73,0.65,3.82,0.44,1,0.2,2.16,0.9,0.35,2,423,"5' 6""",0.0,7.0,14.0,200,66.0,2.46,0.64,2.58,0.41,1,0.4,0.77,0.72,0.4,1,0.8823529411764706,0.6666666666666666,-2.0,17.0,21.0,0.2364705882352941,0.1419047619047619,28,30,-2
1,3,3,292,1,2,"June 13, 2015",80,784,"5' 11""",0.0,2.0,13.0,1003,71.0,3.13,0.57,4.33,0.45,1,0.9,0.9,0.63,0.29,3,168,"5' 9""",0.0,3.0,12.0,194,69.0,4.22,0.5,3.79,0.36,3,1.2,2.82,0.47,0.34,3,0.8666666666666667,0.8,2.0,15.0,15.0,0.3486666666666667,0.3326666666666666,22,28,-6
1,4,3,292,1,61,"June 13, 2015",80,120,"5' 1""",0.0,5.0,10.0,930,60.0,3.46,0.62,4.04,0.47,1,0.1,0.67,0.52,0.14,0,391,"5' 3""",0.0,7.0,10.0,74,64.0,5.3,0.65,5.88,0.5,1,0.1,0.39,0.73,0.36,0,0.6666666666666666,0.5882352941176471,-4.0,15.0,17.0,0.2759999999999999,0.3517647058823529,25,30,-5
0,5,2,210,1,57,"July 15, 2015",122,353,"6' 1""",0.0,4.0,9.0,61,76.0,3.01,0.5,2.39,0.4,1,0.0,0.53,0.72,0.37,5,792,"6' 0""",0.0,5.0,21.0,716,74.0,3.46,0.67,5.32,0.49,1,0.0,0.38,0.75,1.0,5,0.6923076923076923,0.8076923076923077,2.0,13.0,26.0,0.1838461538461538,0.2046153846153846,29,30,-1
1,5,2,292,1,7,"June 13, 2015",80,826,"5' 9""",0.0,5.0,16.0,553,71.0,3.01,0.59,3.75,0.43,2,0.1,0.8,0.62,0.35,6,51,"6' 0""",2.0,19.0,38.0,846,74.0,2.32,0.55,2.71,0.49,1,0.8,1.87,0.7,0.51,6,0.7619047619047619,0.6440677966101694,-3.0,21.0,59.0,0.1833333333333333,0.0594915254237288,23,36,-13
1,3,3,292,1,0,"July 15, 2015",122,880,"5' 6""",0.0,10.0,26.0,797,67.0,1.61,0.52,1.59,0.36,1,2.1,2.92,0.22,0.32,2,848,"5' 7""",5.0,13.0,25.0,767,67.0,1.63,0.62,1.88,0.49,1,0.9,1.44,0.63,0.5,2,0.7222222222222222,0.5813953488372093,0.0,36.0,43.0,0.1025,0.0646511627906976,30,32,-2
1,4,3,292,1,57,"July 15, 2015",122,753,"6' 0""",0.0,7.0,16.0,15,73.0,3.34,0.61,4.85,0.5,2,0.0,0.59,0.62,0.5,5,240,"6' 4""",0.0,4.0,8.0,771,76.0,3.24,0.54,2.57,0.34,1,0.0,0.44,0.6,0.1,5,0.6956521739130435,0.6666666666666666,-3.0,23.0,12.0,0.2108695652173912,0.2141666666666666,33,25,8
0,3,3,292,1,6,"June 13, 2015",80,22,"5' 9""",0.0,8.0,22.0,357,73.0,2.53,0.63,3.44,0.33,1,0.2,1.64,0.71,0.41,3,387,"5' 9""",0.0,6.0,29.0,344,69.0,4.39,0.55,4.32,0.41,1,0.5,2.92,0.92,0.36,4,0.7333333333333333,0.8285714285714286,4.0,30.0,35.0,0.1213333333333333,0.1377142857142857,33,31,2
1,4,3,292,1,2,"July 15, 2015",122,239,"5' 8""",0.0,8.0,15.0,869,67.0,3.55,0.59,2.46,0.33,1,0.9,1.45,0.7,0.43,3,283,"5' 9""",0.0,11.0,21.0,1160,74.0,1.62,0.64,1.43,0.41,1,1.4,1.06,0.18,0.2,3,0.6521739130434783,0.65625,-7.0,23.0,32.0,0.1460869565217391,0.0884375,29,34,-5
0,7,3,126,3,13,"June 13, 2015",80,454,"6' 1""",0.0,3.0,14.0,147,77.0,2.33,0.57,6.37,0.57,1,0.4,5.13,0.85,0.45,12,526,"6' 4""",1.0,8.0,23.0,374,77.0,2.45,0.56,3.61,0.51,1,1.1,1.65,0.31,0.3,9,0.8235294117647058,0.71875,0.0,17.0,32.0,0.3982352941176471,0.1471875,32,37,-5
1,4,3,292,1,7,"July 15, 2015",122,499,"5' 11""",1.0,5.0,9.0,558,77.0,3.76,0.46,2.27,0.53,2,0.4,0.79,0.27,0.22,6,846,"6' 2""",0.0,8.0,21.0,456,78.0,2.63,0.5,1.93,0.38,1,0.9,2.0,0.81,0.68,6,0.6,0.7241379310344828,-1.0,15.0,29.0,0.178,0.0975862068965517,34,32,2
1,7,1,169,1,6,"July 15, 2015",122,854,"5' 9""",0.0,5.0,18.0,561,77.0,3.18,0.52,3.9,0.42,1,0.9,3.23,0.74,0.42,5,24,"5' 10""",0.0,5.0,9.0,488,71.0,3.86,0.4,2.39,0.48,3,0.2,0.0,0.79,0.0,5,0.782608695652174,0.6428571428571429,6.0,23.0,14.0,0.208695652173913,0.185,22,27,-5
0,4,3,292,1,6,"July 15, 2015",122,900,"5' 10""",0.0,8.0,21.0,511,71.0,2.12,0.64,2.59,0.47,1,1.3,1.92,0.54,0.39,4,312,"5' 11""",0.0,3.0,26.0,1105,76.0,3.75,0.63,5.81,0.45,1,1.4,0.56,0.75,0.42,4,0.7241379310344828,0.896551724137931,-5.0,29.0,29.0,0.1341379310344827,0.2486206896551724,36,31,5
0,4,3,292,1,0,"July 15, 2015",122,888,"5' 5""",0.0,12.0,15.0,876,66.0,3.41,0.65,3.37,0.4,1,0.7,2.61,0.59,0.45,2,738,"5' 5""",0.0,11.0,18.0,732,67.0,2.83,0.55,2.13,0.41,1,0.7,3.26,0.69,0.34,2,0.5555555555555556,0.6206896551724138,-1.0,27.0,29.0,0.1507407407407407,0.0975862068965517,32,34,-2
1,4,3,292,1,57,"July 12, 2015",68,564,"6' 0""",0.0,7.0,17.0,350,73.0,2.42,0.57,3.53,0.39,1,0.7,1.37,0.38,0.2,5,26,"6' 1""",0.0,5.0,9.0,321,79.0,2.53,0.39,0.48,0.23,1,0.0,4.07,0.28,0.52,5,0.7083333333333334,0.6428571428571429,-6.0,24.0,14.0,0.17625,0.0342857142857142,34,26,8
0,4,3,292,1,57,"July 15, 2015",122,175,"6' 1""",0.0,8.0,25.0,387,77.0,2.86,0.49,1.52,0.42,1,0.6,0.86,0.22,0.15,5,358,"6' 1""",0.0,3.0,20.0,1008,76.0,3.62,0.64,4.34,0.35,1,0.5,1.37,0.81,0.57,5,0.7575757575757576,0.8695652173913043,1.0,33.0,23.0,0.0642424242424242,0.2104347826086956,34,24,10
1,4,3,292,1,58,"July 15, 2015",122,811,"5' 8""",0.0,5.0,12.0,380,69.0,2.83,0.57,2.82,0.34,2,0.1,0.55,0.79,0.31,2,583,"5' 6""",1.0,5.0,9.0,751,68.0,2.93,0.65,3.46,0.41,1,1.1,0.35,0.51,1.0,2,0.7058823529411765,0.6,1.0,17.0,15.0,0.1717647058823529,0.304,33,38,-5
0,4,3,292,1,7,"July 12, 2015",68,536,"6' 1""",0.0,8.0,14.0,231,74.0,3.06,0.49,2.03,0.36,1,1.8,1.67,0.47,0.54,6,374,"6' 3""",0.0,10.0,15.0,1112,75.0,3.31,0.51,3.29,0.55,1,0.7,1.7,0.6,0.32,6,0.6363636363636364,0.6,-1.0,22.0,25.0,0.1740909090909091,0.1596,34,34,0
1,7,1,165,1,7,"July 12, 2015",68,571,"6' 3""",0.0,5.0,12.0,510,79.0,2.47,0.34,2.08,0.52,1,0.4,1.09,0.33,0.33,6,229,"6' 1""",0.0,3.0,9.0,173,73.0,2.78,0.56,2.27,0.4,1,1.6,1.05,0.58,0.15,6,0.7058823529411765,0.75,6.0,17.0,12.0,0.1458823529411764,0.3225,27,27,0
0,4,3,292,1,0,"July 12, 2015",68,114,"5' 7""",0.0,8.0,15.0,854,70.0,1.68,0.53,1.75,0.4,1,0.8,2.11,0.52,0.45,2,881,"5' 8""",0.0,3.0,15.0,518,72.0,1.14,0.46,0.88,0.64,1,1.6,2.2,0.5,0.33,2,0.6521739130434783,0.8333333333333334,-2.0,23.0,18.0,0.1108695652173913,0.1377777777777777,28,35,-7
1,5,1,9,1,2,"July 12, 2015",68,810,"5' 8""",1.0,8.0,12.0,678,71.0,3.19,0.66,4.11,0.44,1,0.3,1.85,0.63,0.36,3,1047,"5' 11""",0.0,7.0,14.0,821,71.0,4.75,0.51,3.21,0.39,1,0.0,0.36,0.83,0.16,3,0.5714285714285714,0.6666666666666666,0.0,21.0,21.0,0.21,0.1528571428571428,31,28,3
0,5,1,261,3,57,"July 12, 2015",68,613,"5' 9""",0.0,15.0,31.0,409,71.0,2.83,0.6,2.47,0.39,1,0.4,2.04,0.86,0.47,5,307,"6' 0""",1.0,4.0,15.0,1044,75.0,2.73,0.59,3.93,0.44,1,0.0,0.36,0.78,0.45,5,0.6739130434782609,0.75,-4.0,46.0,20.0,0.062391304347826,0.1965,30,32,-2
0,4,3,292,1,3,"July 11, 2015",68,158,"5' 4""",0.0,13.0,16.0,736,64.0,3.79,0.58,3.56,0.41,1,1.6,0.78,0.53,0.27,1,478,"5' 9""",0.0,6.0,16.0,701,68.0,3.47,0.53,4.22,0.46,1,2.1,1.65,0.3,0.34,2,0.5517241379310345,0.7272727272727273,-4.0,29.0,22.0,0.1779310344827586,0.2872727272727273,35,23,12
1,5,1,254,1,57,"July 12, 2015",68,722,"5' 11""",0.0,13.0,35.0,499,74.0,2.94,0.66,4.33,0.47,1,0.4,1.7,0.78,0.59,5,321,"6' 1""",0.0,8.0,14.0,183,78.0,2.44,0.53,1.9,0.42,2,0.5,2.69,0.84,0.53,6,0.7291666666666666,0.6363636363636364,-4.0,48.0,22.0,0.0985416666666666,0.109090909090909,30,30,0
0,3,3,292,1,57,"July 11, 2015",68,849,"6' 1""",1.0,5.0,17.0,154,75.0,3.01,0.55,2.49,0.44,1,0.4,2.46,0.83,0.23,5,615,"5' 7""",0.0,12.0,23.0,565,71.0,3.08,0.51,2.15,0.5,1,0.4,2.7,0.53,0.49,5,0.7391304347826086,0.6571428571428571,4.0,23.0,35.0,0.1256521739130434,0.0728571428571428,27,32,-5
0,4,3,292,1,57,"July 11, 2015",68,508,"6' 1""",0.0,6.0,15.0,710,77.0,2.29,0.54,2.36,0.37,1,0.6,1.06,0.61,0.5,5,470,"5' 9""",0.0,6.0,15.0,31,72.0,3.03,0.59,1.81,0.31,1,0.1,3.72,0.66,0.52,5,0.7142857142857143,0.7142857142857143,5.0,21.0,21.0,0.1409523809523809,0.0909523809523809,36,27,9
1,7,1,276,1,57,"July 11, 2015",68,344,"6' 0""",0.0,16.0,23.0,663,75.0,2.64,0.56,3.78,0.53,1,1.6,1.57,0.63,0.46,5,334,"6' 2""",1.0,11.0,29.0,1094,75.0,3.34,0.62,4.87,0.45,1,0.2,0.87,0.63,0.45,5,0.5897435897435898,0.7073170731707317,0.0,39.0,41.0,0.1379487179487179,0.1236585365853658,34,31,3
0,5,2,22,1,0,"July 11, 2015",68,907,"5' 6""",0.0,14.0,26.0,120,68.0,4.63,0.55,3.02,0.31,1,0.4,2.47,0.58,0.44,2,533,"5' 7""",0.0,3.0,22.0,1085,70.0,4.65,0.64,5.66,0.45,2,0.0,0.0,0.75,0.0,2,0.65,0.88,-2.0,40.0,25.0,0.0854999999999999,0.2264,36,23,13
0,5,3,25,1,2,"July 11, 2015",68,192,"5' 6""",0.0,9.0,18.0,259,66.0,3.07,0.59,4.42,0.46,1,1.1,3.89,0.82,0.4,4,789,"5' 9""",0.0,17.0,28.0,517,71.0,2.98,0.58,3.09,0.4,1,0.4,1.18,0.65,0.38,3,0.6666666666666666,0.6222222222222222,-5.0,27.0,45.0,0.2044444444444444,0.0775555555555555,28,29,-1
0,5,2,289,3,15,"July 11, 2015",68,621,"5' 6""",0.0,5.0,18.0,157,66.0,2.35,0.67,2.78,0.49,1,0.3,4.13,1.0,0.55,3,471,"5' 9""",0.0,4.0,21.0,240,74.0,4.43,0.55,5.27,0.48,2,0.0,0.75,0.7,0.62,4,0.782608695652174,0.84,-8.0,23.0,25.0,0.1339130434782608,0.2108,30,26,4
1,7,1,167,1,57,"July 11, 2015",68,456,"5' 11""",1.0,5.0,17.0,367,72.0,3.33,0.49,1.71,0.57,3,0.9,1.72,0.66,0.55,5,463,"6' 2""",0.0,5.0,11.0,143,74.0,3.63,0.52,2.7,0.42,3,0.7,1.36,0.5,0.66,5,0.7391304347826086,0.6875,-2.0,23.0,16.0,0.1134782608695652,0.2125,26,30,-4
1,5,1,22,1,7,"June 27, 2015",60,342,"6' 2""",0.0,7.0,21.0,938,76.0,2.19,0.57,4.44,0.47,1,0.1,0.83,0.68,0.4,7,525,"5' 11""",0.0,2.0,12.0,1045,72.0,5.38,0.5,5.99,0.52,1,0.0,0.92,1.0,0.33,7,0.75,0.8571428571428571,4.0,28.0,14.0,0.1621428571428571,0.4278571428571429,31,33,-2
0,5,1,156,1,57,"June 27, 2015",60,214,"6' 4""",0.0,4.0,8.0,907,75.0,4.12,0.47,4.85,0.39,2,0.0,0.0,0.64,0.0,6,930,"5' 11""",0.0,4.0,12.0,1106,70.0,0.76,0.65,1.81,0.63,2,0.7,0.71,0.5,0.5,4,0.6666666666666666,0.75,5.0,12.0,16.0,0.4041666666666666,0.156875,24,29,-5
