fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y
6aa873e65d880322,Michael Johnson,511e82663651438d,Paul Sass,7b143a54451263d9,Paul Sass,Submission,1,3:00,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA","Jun 04, 1986","5' 10""",0.0,15.0,20.0,Michael Johnson,"73""",3.92,0.58,4.22,0.37,Southpaw,0.1,0.52,0.78,0.45,155 lbs.,"Aug 04, 1988","6' 0""",0.0,2.0,13.0,Paul Sass,"73""",1.9,0.51,0.53,0.26,Orthodox,7.4,0.53,0.33,0.16,155 lbs.
008d1123cc90f003,Pat Barry,658c3465581ae46b,Stefan Struve,ebc1f40e00e0c481,Stefan Struve,Submission,2,3:22,3 Rnd (5-5-5),Heavyweight Bout,"October 01, 2011","Washington, DC, USA","Jul 07, 1979","5' 11""",0.0,7.0,8.0,Pat Barry,"74""",3.54,0.59,2.72,0.52,Orthodox,0.2,0.0,0.76,0.0,235 lbs.,"Feb 18, 1988","6' 11""",0.0,12.0,33.0,Stefan Struve,"84""",4.0,0.46,3.13,0.47,Orthodox,1.7,0.58,0.55,0.5,265 lbs.
3542b1fd47163fcd,Matt Wiman,eb29176b03dfa888,Mac Danzig,86f582852a5b240a,Matt Wiman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA","Sep 19, 1983","5' 10""",0.0,9.0,16.0,Matt Wiman,"68""",3.57,0.51,3.18,0.5,Orthodox,1.5,2.14,0.56,0.37,155 lbs.,"Jan 02, 1980","5' 8""",1.0,12.0,22.0,Mac Danzig,"70""",3.44,0.57,3.39,0.48,Orthodox,0.6,1.2,0.46,0.37,155 lbs.
765a1fde5ee12784,Yves Edwards,5f04e3d58d9ce982,Rafaello Oliveira,15b1b21cd743d652,Yves Edwards,KO/TKO,2,2:44,3 Rnd (5-5-5),Lightweight Bout,"October 01, 2011","Washington, DC, USA","Sep 30, 1976","5' 9""",1.0,22.0,42.0,Yves Edwards,"73""",2.34,0.66,2.91,0.42,Southpaw,0.7,0.76,0.69,0.53,155 lbs.,"Jan 26, 1982","5' 8""",0.0,7.0,15.0,Rafaello Oliveira,"71""",3.38,0.59,2.19,0.33,Orthodox,1.6,2.49,0.11,0.36,155 lbs.
e2433610f128d963,Dominick Cruz,10f3ba6cd2f44a97,Demetrious Johnson,8a304bfd6bf04a57,Dominick Cruz,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Bantamweight Title Bout,"October 01, 2011","Washington, DC, USA","Mar 09, 1985","5' 8""",0.0,2.0,22.0,Dominick Cruz,"68""",2.15,0.74,3.53,0.31,Orthodox,0.1,3.17,0.83,0.5,135 lbs.,"Aug 13, 1986","5' 3""",1.0,3.0,27.0,Demetrious Johnson,"66""",1.66,0.67,3.43,0.54,Orthodox,0.5,3.35,0.65,0.56,125 lbs.
8af87933e6409e24,Nick Ring,b13da0b1a3aed3e7,Tim Boetsch,c80095f6092271a7,Tim Boetsch,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"September 24, 2011","Denver, Colorado, USA","Feb 10, 1979","6' 0""",0.0,3.0,13.0,Nick Ring,"74""",3.48,0.62,3.52,0.42,Southpaw,0.3,1.36,0.52,0.36,185 lbs.,"Jan 28, 1981","6' 0""",0.0,13.0,21.0,Tim Boetsch,"74""",2.9,0.57,2.93,0.5,Orthodox,0.8,1.45,0.59,0.34,185 lbs.
f914dd2414f9a0ae,Anthony Johnson,365fee2da473b177,Charlie Brenneman,98f6da59d765ec94,Anthony Johnson,KO/TKO,1,2:49,3 Rnd (5-5-5),Welterweight Bout,"October 01, 2011","Washington, DC, USA","Mar 06, 1984","6' 2""",0.0,6.0,22.0,Anthony Johnson,"78""",1.83,0.6,3.25,0.47,Orthodox,0.6,2.43,0.77,0.57,205 lbs.,"Feb 09, 1981","5' 10""",0.0,8.0,19.0,Charlie Brenneman,"72""",1.55,0.46,1.52,0.56,Orthodox,0.0,4.23,0.72,0.42,155 lbs.
eb5b6287ba73640d,Takeya Mizugaki,48e093ea1f43a053,Cole Escovedo,,Takeya Mizugaki,KO/TKO,2,4:30,3 Rnd (5-5-5),Bantamweight Bout,"September 24, 2011","Denver, Colorado, USA","Dec 16, 1983","5' 7""",2.0,11.0,21.0,Takeya Mizugaki,"68""",3.27,0.57,3.37,0.37,Orthodox,0.1,1.46,0.7,0.57,135 lbs.,,,,,,,,,,,,,,,,,
d7d7c9ce3d812eca,Junior Assuncao,,Eddie Yagin,cc84b68f862b466f,Junior Assuncao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"September 24, 2011","Denver, Colorado, USA",,,,,,,,,,,,,,,,,,"Mar 23, 1979","5' 7""",1.0,5.0,16.0,Eddie Yagin,--,5.77,0.42,3.13,0.3,Orthodox,1.0,0.0,0.62,0.0,145 lbs.
9cb967c62498ff02,Travis Browne,3236bf606fe9fa5b,Rob Broughton,,Travis Browne,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"September 24, 2011","Denver, Colorado, USA","Jul 17, 1982","6' 6""",1.0,7.0,18.0,Travis Browne,"79""",4.31,0.42,2.93,0.41,Orthodox,0.2,1.21,0.75,0.68,255 lbs.,,,,,,,,,,,,,,,,,
3f7c7917a57d2782,Tony Ferguson,22a92d7f62195791,Aaron Riley,f2c8ebbeafd45f2b,Tony Ferguson,TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2011","Denver, Colorado, USA","Feb 12, 1984","5' 11""",0.0,3.0,26.0,Tony Ferguson,"76""",3.75,0.63,5.81,0.45,Orthodox,1.4,0.56,0.75,0.42,155 lbs.,"Dec 09, 1980","5' 8""",1.0,14.0,29.0,Aaron Riley,"69""",3.78,0.61,3.45,0.34,Southpaw,0.1,1.18,0.6,0.34,155 lbs.
cca58aece2816dd1,Ben Rothwell,bd58d34e39b7b12a,Mark Hunt,eef9b891edbd4604,Mark Hunt,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"September 24, 2011","Denver, Colorado, USA","Oct 17, 1981","6' 4""",0.0,12.0,37.0,Ben Rothwell,"78""",4.58,0.46,3.34,0.42,Orthodox,0.3,0.66,0.69,0.33,265 lbs.,"Mar 23, 1974","5' 10""",1.0,14.0,13.0,Mark Hunt,"72""",2.9,0.51,2.81,0.43,Orthodox,0.2,0.51,0.64,0.55,265 lbs.
fde66b153c65e25d,Nate Diaz,8355922d564b152c,Takanori Gomi,3be081c29bf734d9,Nate Diaz,Submission,1,4:27,3 Rnd (5-5-5),Lightweight Bout,"September 24, 2011","Denver, Colorado, USA","Apr 16, 1985","6' 0""",0.0,12.0,21.0,Nate Diaz,"76""",3.78,0.53,4.62,0.45,Southpaw,1.4,1.19,0.42,0.3,170 lbs.,"Sep 22, 1978","5' 7""",0.0,14.0,35.0,Takanori Gomi,"70""",3.52,0.6,3.81,0.41,Southpaw,0.8,1.23,0.63,0.65,155 lbs.
8133b11f2b7ad634,Matt Hughes,621a6c59f88a44fe,Josh Koscheck,dd37fd509af89f15,Josh Koscheck,KO/TKO,1,4:59,3 Rnd (5-5-5),Welterweight Bout,"September 24, 2011","Denver, Colorado, USA","Oct 13, 1973","5' 9""",0.0,9.0,45.0,Matt Hughes,"73""",1.36,0.53,2.14,0.53,Switch,1.2,2.95,0.35,0.5,170 lbs.,"Nov 30, 1977","5' 10""",0.0,10.0,19.0,Josh Koscheck,"73""",2.27,0.63,1.79,0.36,Orthodox,0.4,2.46,0.64,0.48,170 lbs.
be5cdd4872fbd0b7,Clay Harvison,,Seth Baczynski,fd5b6598a3b70c0a,Seth Baczynski,Submission,2,1:12,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2011","New Orleans, Louisiana, USA",,,,,,,,,,,,,,,,,,"Oct 26, 1981","6' 3""",0.0,11.0,18.0,Seth Baczynski,"74""",3.14,0.51,3.08,0.31,Orthodox,0.8,0.89,0.48,0.16,170 lbs.
35cfe0b894b93332,Ken Stone,fbf0947399d14323,Donny Walker,,Ken Stone,Submission,1,2:40,3 Rnd (5-5-5),Bantamweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Oct 08, 1982","5' 8""",0.0,4.0,11.0,Ken Stone,"71""",2.9,0.48,3.85,0.49,,0.6,1.24,0.6,0.33,135 lbs.,,,,,,,,,,,,,,,,,
11141cf97c6156b6,TJ Waldburger,8f2939f5fd9cca1e,Mike Stumpf,c0c36a5b3d5bbdd5,TJ Waldburger,Submission,1,3:52,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Apr 25, 1988","5' 11""",0.0,9.0,16.0,TJ Waldburger,"75""",2.39,0.4,2.02,0.51,Orthodox,4.8,3.03,0.4,0.46,170 lbs.,"Aug 01, 1986","5' 10""",0.0,4.0,11.0,Mike Stumpf,"71""",8.85,0.47,3.34,0.43,,0.8,1.59,0.33,0.25,170 lbs.
558b54d28a662cca,Matthew Riddle,d023ae89a2a4a41e,Lance Benoist,5431dccc09118234,Lance Benoist,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Jan 14, 1986","6' 1""",0.0,3.0,7.0,Matthew Riddle,"74""",2.74,0.54,3.01,0.42,Southpaw,0.5,3.51,0.89,0.5,170 lbs.,"Aug 26, 1988","5' 11""",0.0,2.0,7.0,Lance Benoist,"73""",2.7,0.56,3.68,0.51,Southpaw,0.0,1.5,0.61,0.33,170 lbs.
181ce41897b37352,Jon Jones,07f72a2a7591b409,Rampage Jackson,ffc088e64fab57e9,Jon Jones,Submission,4,1:14,5 Rnd (5-5-5-5-5),UFC Light Heavyweight Title Bout,"September 24, 2011","Denver, Colorado, USA","Jul 19, 1987","6' 4""",0.0,1.0,25.0,Jon Jones,"84""",2.03,0.65,4.31,0.57,Orthodox,0.5,1.9,0.95,0.46,205 lbs.,"Jun 20, 1978","6' 1""",0.0,11.0,36.0,Rampage Jackson,"73""",2.51,0.55,3.25,0.54,Orthodox,0.1,1.52,0.73,0.56,205 lbs.
5dc4552c9288441a,Cody McKenzie,7be63795363029e8,Vagner Rocha,d403b1a6f278c95e,Vagner Rocha,Submission,2,3:49,3 Rnd (5-5-5),Lightweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Dec 16, 1987","6' 0""",0.0,4.0,14.0,Cody McKenzie,"72""",2.5,0.67,1.74,0.34,Switch,2.5,2.5,0.14,0.25,155 lbs.,"Jun 06, 1982","5' 10""",0.0,4.0,11.0,Vagner Rocha,"73""",4.5,0.48,2.64,0.42,Orthodox,1.9,1.4,0.5,0.33,155 lbs.
fdc82a98c68588c4,Evan Dunham,e5c9de15bb58b1c6,Shamar Bailey,,Evan Dunham,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Dec 18, 1981","5' 10""",1.0,8.0,18.0,Evan Dunham,"70""",3.54,0.61,5.35,0.39,Southpaw,1.0,1.83,0.8,0.33,155 lbs.,,,,,,,,,,,,,,,,,
a7fca585b4fd4255,Alan Belcher,4130a743d9d22163,Jason MacDonald,2be6596a9db33bf5,Alan Belcher,KO/TKO,1,3:48,3 Rnd (5-5-5),Middleweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Apr 24, 1984","6' 2""",0.0,7.0,17.0,Alan Belcher,"73""",3.1,0.59,2.7,0.41,Orthodox,0.9,0.44,0.55,0.26,185 lbs.,"Jun 03, 1975","6' 3""",0.0,16.0,26.0,Jason MacDonald,"80""",2.7,0.46,1.55,0.52,Orthodox,2.0,1.43,0.35,0.16,185 lbs.
1fa175b6a35e95e2,Jake Shields,fe435e440b5de0ff,Jake Ellenberger,d81ac739417d7f53,Jake Ellenberger,KO/TKO,1,0:53,3 Rnd (5-5-5),Welterweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Jan 09, 1979","6' 0""",1.0,7.0,29.0,Jake Shields,"72""",1.8,0.56,2.45,0.36,Orthodox,1.2,2.83,0.35,0.29,170 lbs.,"Mar 28, 1985","5' 9""",0.0,15.0,31.0,Jake Ellenberger,"71""",2.83,0.6,2.47,0.39,Orthodox,0.4,2.04,0.86,0.47,170 lbs.
032a61c6f9439b1d,Court McGee,523fa774700d7d3f,Dongi Yang,aed06011bf62237b,Court McGee,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Dec 12, 1984","5' 11""",0.0,9.0,20.0,Court McGee,"75""",3.8,0.61,4.86,0.35,Orthodox,0.4,1.71,0.63,0.21,170 lbs.,"Dec 07, 1984","5' 10""",0.0,3.0,13.0,Dongi Yang,"71""",3.21,0.63,3.55,0.51,Southpaw,0.5,1.7,0.61,0.41,185 lbs.
b4daedb1e0c4ee02,Jonathan Brookins,b0a6124751a56bc4,Erik Koch,99bd87a300079ed9,Erik Koch,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"September 17, 2011","New Orleans, Louisiana, USA","Aug 13, 1985","6' 0""",0.0,6.0,14.0,Jonathan Brookins,"73""",3.63,0.56,2.69,0.39,Southpaw,0.3,1.94,0.8,0.17,145 lbs.,"Oct 04, 1988","5' 10""",0.0,6.0,16.0,Erik Koch,"71""",2.82,0.47,2.33,0.42,Southpaw,1.0,1.02,0.81,0.42,170 lbs.
7b1d63d0e3e12804,Raphael Assuncao,2f13e4020cea5b38,Johnny Eduardo,528c24b99fbaab79,Raphael Assuncao,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Jul 19, 1982","5' 5""",0.0,7.0,27.0,Raphael Assuncao,"66""",2.35,0.68,3.32,0.41,Orthodox,0.3,1.54,0.8,0.38,135 lbs.,"Aug 03, 1978","5' 7""",0.0,12.0,28.0,Johnny Eduardo,"71""",3.34,0.63,2.89,0.38,Orthodox,0.5,0.0,0.62,0.0,135 lbs.
9d379b41d86d7c7f,Erick Silva,5866fc86183a9fb8,Luis Ramos,,Erick Silva,KO/TKO,1,0:40,3 Rnd (5-5-5),Welterweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Jun 21, 1984","6' 0""",0.0,9.0,19.0,Erick Silva,"74""",4.18,0.49,2.5,0.48,Orthodox,1.4,0.85,0.56,0.35,170 lbs.,,,,,,,,,,,,,,,,,
6265ffd51a18ff21,Thiago Tavares,8a59d346dc976a10,Spencer Fisher,f34312c2ccfa0e00,Thiago Tavares,KO/TKO,2,2:51,3 Rnd (5-5-5),Lightweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Nov 08, 1984","5' 7""",1.0,7.0,24.0,Thiago Tavares,"68""",2.31,0.62,2.0,0.4,Orthodox,1.5,3.83,0.62,0.42,145 lbs.,"May 09, 1976","5' 7""",0.0,9.0,25.0,Spencer Fisher,"70""",3.03,0.64,3.17,0.43,Southpaw,0.8,0.67,0.6,0.3,155 lbs.
8938fad6ec08499d,Paulo Thiago,30a09e43f15f1d75,David Mitchell,8f3df4c579cfbb69,Paulo Thiago,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Jan 25, 1981","5' 11""",0.0,8.0,15.0,Paulo Thiago,"73""",1.99,0.63,1.71,0.39,Orthodox,1.2,1.42,0.63,0.31,170 lbs.,"Oct 24, 1979","6' 0""",0.0,4.0,12.0,David Mitchell,"76""",2.06,0.55,1.74,0.32,Orthodox,2.0,0.66,0.29,0.5,170 lbs.
15b62b191eb6dacf,Rousimar Palhares,8ddf9c51c5fdea75,Dan Miller,d0c29452d3272603,Rousimar Palhares,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Feb 26, 1980","5' 8""",0.0,5.0,24.0,Rousimar Palhares,"71""",2.04,0.59,1.75,0.51,Orthodox,4.1,3.93,0.0,0.45,170 lbs.,"Jun 30, 1981","6' 1""",0.0,8.0,14.0,Dan Miller,"74""",3.06,0.49,2.03,0.36,Orthodox,1.8,1.67,0.47,0.54,185 lbs.
8782dca7c99717a6,Luiz Cane,24b033b3daf1c9df,Stanislav Nedkov,1d4bbaabd8b60173,Stanislav Nedkov,KO/TKO,1,4:13,3 Rnd (5-5-5),Light Heavyweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Apr 24, 1981","6' 2""",0.0,5.0,12.0,Luiz Cane,"77""",5.0,0.6,4.79,0.41,Southpaw,0.3,0.56,1.0,0.28,185 lbs.,"Dec 09, 1981","5' 11""",0.0,2.0,12.0,Stanislav Nedkov,"71""",5.39,0.43,3.33,0.43,Orthodox,0.0,2.77,0.0,0.41,205 lbs.
fa3294fe655440dd,Ross Pearson,4f732e58ed907eff,Edson Barboza,64a50dad704d1d49,Edson Barboza,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Sep 26, 1984","5' 8""",0.0,16.0,22.0,Ross Pearson,"69""",4.09,0.62,3.68,0.4,Orthodox,0.0,0.74,0.75,0.35,155 lbs.,"Jan 21, 1986","5' 11""",0.0,8.0,20.0,Edson Barboza,"75""",4.16,0.6,4.01,0.43,Orthodox,0.1,0.49,0.8,0.44,155 lbs.
c8fbe7ade97e2055,Minotauro Nogueira,ee9d73f4fee9cbdd,Brendan Schaub,89a407032911e27e,Minotauro Nogueira,KO/TKO,1,3:09,3 Rnd (5-5-5),Heavyweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Jun 02, 1976","6' 3""",1.0,10.0,34.0,Minotauro Nogueira,"77""",2.4,0.55,1.95,0.42,Orthodox,2.4,1.3,0.36,0.29,240 lbs.,"Mar 18, 1983","6' 4""",0.0,5.0,11.0,Brendan Schaub,"78""",2.22,0.57,2.92,0.37,Orthodox,0.4,2.32,0.72,0.46,245 lbs.
345f0bd50451a321,Jimy Hettes,893d51aaf024eddd,Alex Caceres,7aa3d6964eff4877,Jimy Hettes,Submission,2,3:12,3 Rnd (5-5-5),Featherweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Jun 09, 1987","5' 9""",0.0,3.0,11.0,Jimy Hettes,"71""",3.5,0.57,3.47,0.57,Southpaw,1.4,5.2,0.61,0.44,145 lbs.,"Jun 20, 1988","5' 10""",0.0,12.0,15.0,Alex Caceres,"73""",2.86,0.64,3.98,0.48,Southpaw,0.8,0.53,0.58,0.75,145 lbs.
89cc8f4a69e9ea0e,Anderson Silva,1f454354805b6f75,Yushin Okami,acff437707625fc7,Anderson Silva,KO/TKO,2,2:04,5 Rnd (5-5-5-5-5),UFC Middleweight Title Bout,"August 27, 2011","Rio de Janeiro, Brazil","Apr 14, 1975","6' 2""",0.0,10.0,34.0,Anderson Silva,"77""",1.98,0.61,3.04,0.62,Southpaw,0.8,0.52,0.69,0.77,185 lbs.,"Jul 21, 1981","6' 2""",0.0,12.0,35.0,Yushin Okami,"75""",2.25,0.6,2.06,0.38,Southpaw,0.5,1.98,0.84,0.39,170 lbs.
e7da014d4dfc5bf3,Mauricio Rua,140745cbbcb023ac,Forrest Griffin,fcffee71cff5530e,Mauricio Rua,KO/TKO,1,1:53,3 Rnd (5-5-5),Light Heavyweight Bout,"August 27, 2011","Rio de Janeiro, Brazil","Nov 25, 1981","6' 1""",1.0,11.0,26.0,Mauricio Rua,"76""",2.68,0.55,3.63,0.5,Orthodox,0.8,2.17,0.47,0.48,205 lbs.,"Mar 16, 1979","6' 3""",0.0,7.0,19.0,Forrest Griffin,"77""",2.81,0.61,4.38,0.36,Orthodox,0.7,1.05,0.57,0.48,205 lbs.
03938272fb7c3971,Jacob Volkmann,6f81b6de2557739a,Danny Castillo,d1e7fc58d4225cdf,Jacob Volkmann,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Sep 05, 1980","5' 9""",0.0,4.0,15.0,Jacob Volkmann,"71""",1.78,0.52,1.19,0.34,Southpaw,2.0,3.19,0.52,0.48,155 lbs.,"Aug 25, 1979","5' 9""",0.0,10.0,17.0,Danny Castillo,"71""",1.96,0.62,2.57,0.42,Orthodox,0.2,2.95,0.63,0.38,155 lbs.
a39286bf0a443ff0,Ronny Markes,bd21a1e3d41c97ee,Karlos Vemola,d23ccf4a6c221284,Ronny Markes,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Apr 21, 1988","6' 1""",0.0,3.0,14.0,Ronny Markes,"75""",2.43,0.45,2.17,0.53,Orthodox,0.5,3.13,1.0,0.4,185 lbs.,"Jul 03, 1985","6' 0""",0.0,4.0,10.0,Karlos Vemola,"75""",2.13,0.37,1.67,0.44,Orthodox,1.7,1.93,0.31,0.25,185 lbs.
23243c27deb4d596,Ed Herman,06f36cf4bd97ec77,Kyle Noke,7339d340aa2889cb,Ed Herman,Submission,1,4:15,3 Rnd (5-5-5),Middleweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Oct 02, 1980","6' 1""",0.0,14.0,26.0,Ed Herman,"77""",3.13,0.44,3.33,0.49,Orthodox,1.2,2.2,0.59,0.48,205 lbs.,"Mar 18, 1980","6' 1""",1.0,10.0,22.0,Kyle Noke,"76""",2.09,0.64,3.23,0.5,Southpaw,0.8,1.53,0.66,0.54,170 lbs.
475c55534f9e08ee,Cole Miller,282fa667ff9c51ed,TJ O'Brien,,Cole Miller,Submission,2,2:38,3 Rnd (5-5-5),Lightweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Apr 26, 1984","6' 1""",0.0,11.0,21.0,Cole Miller,"74""",3.88,0.59,3.0,0.33,Orthodox,1.8,0.6,0.38,0.36,145 lbs.,,,,,,,,,,,,,,,,,
74773b56e0b31c6b,CB Dollaway,5d7bdab5e03e3216,Jared Hamman,23459ee7e373b98f,Jared Hamman,KO/TKO,2,3:38,3 Rnd (5-5-5),Middleweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Aug 10, 1983","6' 2""",0.0,10.0,18.0,CB Dollaway,"76""",2.58,0.54,2.65,0.47,Orthodox,1.2,3.55,0.62,0.54,185 lbs.,"Mar 07, 1982","6' 3""",0.0,6.0,13.0,Jared Hamman,"75""",3.93,0.55,5.15,0.42,Orthodox,0.0,1.57,0.3,0.46,185 lbs.
09c1d4c96efd0545,Amir Sadollah,2650e2f846a30f64,Duane Ludwig,84ac950d4c1722dd,Duane Ludwig,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Aug 27, 1980","5' 10""",0.0,5.0,7.0,Amir Sadollah,"74""",3.55,0.6,4.71,0.46,Orthodox,0.3,0.57,0.6,0.27,170 lbs.,"Aug 04, 1978","5' 10""",0.0,14.0,29.0,Duane Ludwig,"70""",3.04,0.57,4.61,0.44,Orthodox,0.1,0.43,0.59,0.25,170 lbs.
0fd5485e64712df9,Joseph Benavidez,80eacd4da0617c57,Eddie Wineland,fc9a9559a05f2704,Joseph Benavidez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Jul 31, 1984","5' 4""",0.0,5.0,28.0,Joseph Benavidez,"65""",2.52,0.63,3.46,0.33,Southpaw,0.6,1.53,0.65,0.31,125 lbs.,"Jun 26, 1984","5' 7""",1.0,13.0,24.0,Eddie Wineland,"69""",3.51,0.7,3.41,0.29,Orthodox,0.1,0.28,0.86,0.28,135 lbs.
aa4aa75f0065a687,Dan Hardy,473ce3aa581251a2,Chris Lytle,,Chris Lytle,Submission,3,4:16,3 Rnd (5-5-5),Welterweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","May 17, 1982","6' 0""",0.0,10.0,25.0,Dan Hardy,"74""",3.44,0.51,2.46,0.35,Orthodox,0.4,0.73,0.35,0.35,170 lbs.,,,,,,,,,,,,,,,,,
295c2e1ae2d54287,Donald Cerrone,1d00756835ca67c9,Charles Oliveira,07225ba28ae309b6,Donald Cerrone,KO/TKO,1,3:01,3 Rnd (5-5-5),Lightweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Mar 29, 1983","6' 1""",0.0,13.0,36.0,Donald Cerrone,"73""",4.23,0.53,4.34,0.46,Orthodox,1.3,1.21,0.73,0.36,155 lbs.,"Oct 17, 1989","5' 10""",0.0,8.0,28.0,Charles Oliveira,"74""",3.03,0.54,3.21,0.5,Orthodox,2.8,2.77,0.58,0.42,155 lbs.
5169aaf0ce80d1f8,Jim Miller,d1941565abf50b16,Benson Henderson,2676b28836a5a836,Benson Henderson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 14, 2011","Milwaukee, Wisconsin, USA","Aug 30, 1983","5' 8""",0.0,13.0,31.0,Jim Miller,"71""",2.89,0.59,2.78,0.4,Southpaw,2.0,1.77,0.47,0.42,155 lbs.,"Nov 16, 1983","5' 9""",0.0,5.0,23.0,Benson Henderson,"70""",1.79,0.63,2.93,0.45,Southpaw,0.8,2.4,0.63,0.45,170 lbs.
9468f58f8abf78df,Mike Brown,e0b74df14f52cd15,Nam Phan,80dbeb1dd5b53e64,Mike Brown,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 06, 2011","Philadelphia, Pennsylvania, USA","Sep 08, 1975","5' 6""",0.0,9.0,26.0,Mike Brown,"70""",2.45,0.6,2.98,0.44,Orthodox,0.6,3.23,0.66,0.4,145 lbs.,"Mar 13, 1983","5' 6""",0.0,14.0,18.0,Nam Phan,"70""",6.55,0.59,4.52,0.37,Orthodox,0.2,0.18,0.6,0.18,135 lbs.
87cc38e9d565f819,Johny Hendricks,0941df56f6ac954b,Mike Pierce,236a37d96d476164,Johny Hendricks,Decision - Split,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"August 06, 2011","Philadelphia, Pennsylvania, USA","Sep 12, 1983","5' 9""",0.0,8.0,18.0,Johny Hendricks,"69""",3.99,0.53,3.49,0.45,Southpaw,0.3,3.83,0.63,0.46,185 lbs.,"Sep 01, 1980","5' 8""",0.0,7.0,17.0,Mike Pierce,"70""",2.36,0.62,2.62,0.42,Orthodox,0.2,3.08,0.71,0.42,170 lbs.
e516a0e035fd57f7,Chad Mendes,b5b684eac99ae0a3,Rani Yahya,94527830000ab715,Chad Mendes,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 06, 2011","Philadelphia, Pennsylvania, USA","May 01, 1985","5' 6""",0.0,5.0,18.0,Chad Mendes,"66""",2.35,0.67,2.78,0.49,Orthodox,0.3,4.13,1.0,0.55,145 lbs.,"Sep 12, 1984","5' 6""",0.0,10.0,26.0,Rani Yahya,"67""",1.61,0.52,1.59,0.36,Orthodox,2.1,2.92,0.22,0.32,135 lbs.
